go_id	go_term	go_domain	size	genes
GO:0000275	mitochondrial proton-transporting ATP synthase complex, catalytic core F(1)	cellular_component	2	338081;617230
GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	cellular_component	6	282690;282701;282710;338040;515696;3283881
GO:0000278	mitotic cell cycle	biological_process	4	515024;533729;534579;767932
GO:0000281	mitotic cytokinesis	biological_process	7	282032;317655;527854;532120;534553;538238;616028
GO:0000287	magnesium ion binding	molecular_function	56	280701;280891;280993;281141;281229;281235;281865;281994;281995;282090;282323;282446;282857;317658;317692;327669;338051;506111;506308;506955;507084;507579;508460;508723;510301;512320;514168;514293;514886;517539;518488;519627;522529;525059;525340;525563;525738;533115;533630;533692;534183;534402;538173;540303;613338;613957;614103;614145;615106;615264;616242;618278;618855;781227;784089;789409
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	biological_process	1	508055
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	biological_process	2	508055;524155
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	biological_process	3	282640;508055;535447
GO:0000291	nuclear-transcribed mRNA catabolic process, exonucleolytic	biological_process	1	526320
GO:0000293	ferric-chelate reductase activity	molecular_function	1	317663
GO:0000302	response to reactive oxygen species	biological_process	6	281838;282438;286810;515397;531682;613972
GO:0000303	response to superoxide	biological_process	1	281495
GO:0000305	response to oxygen radical	biological_process	1	282389
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	cellular_component	3	519217;524530;615414
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	molecular_function	2	511042;522863
GO:0000320	re-entry into mitotic cell cycle	biological_process	2	505200;524530
GO:0000334	3-hydroxyanthranilate 3,4-dioxygenase activity	molecular_function	1	510602
GO:0000338	protein deneddylation	biological_process	1	540223
GO:0000339	RNA cap binding	molecular_function	2	510872;535447
GO:0000340	RNA 7-methylguanosine cap binding	molecular_function	3	282640;404130;510872
GO:0000346	transcription export complex	cellular_component	4	512136;537706;540191;616638
GO:0000349	generation of catalytic spliceosome for first transesterification step	biological_process	1	513868
GO:0000380	alternative mRNA splicing, via spliceosome	biological_process	6	505093;507828;509437;511147;512318;534894
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	biological_process	14	281938;282018;504506;505417;507828;513347;515145;518045;534216;539841;615156;615692;617969;767937
GO:0000386	second spliceosomal transesterification activity	molecular_function	1	512318
GO:0000387	spliceosomal snRNP assembly	biological_process	14	281492;508788;510201;514202;514932;515594;515968;522621;525263;531493;613304;614553;615240;618024
GO:0000389	mRNA 3'-splice site recognition	biological_process	1	512318
GO:0000390	spliceosomal complex disassembly	biological_process	1	509349
GO:0000395	mRNA 5'-splice site recognition	biological_process	3	282011;614553;615796
GO:0000398	mRNA splicing, via spliceosome	biological_process	19	326578;338051;504381;504962;508735;509437;509802;510872;513868;517947;533977;534228;535113;535258;540191;613630;615156;615240;767817
GO:0000400	four-way junction DNA binding	molecular_function	4	529507;533115;539431;768244
GO:0000403	Y-form DNA binding	molecular_function	2	533115;539431
GO:0000404	heteroduplex DNA loop binding	molecular_function	1	533115
GO:0000405	bubble DNA binding	molecular_function	1	515343
GO:0000406	double-strand/single-strand DNA junction binding	molecular_function	1	533115
GO:0000407	pre-autophagosomal structure	cellular_component	9	327715;338472;408001;507340;508631;513049;514547;527278;540482
GO:0000408	EKC/KEOPS complex	cellular_component	1	507512
GO:0000413	protein peptidyl-prolyl isomerization	biological_process	24	281418;281419;281420;414346;504397;506043;508179;508535;513428;514460;515069;517560;534182;535310;535470;535494;537921;538998;614498;614795;785179;785768;787681;100126055
GO:0000421	autophagic vacuole membrane	cellular_component	8	327715;338472;408001;508631;514547;534304;539478;540482
GO:0000422	mitochondrion degradation	biological_process	11	281813;327715;338472;408001;508235;508571;514547;518258;540482;615565;781260
GO:0000432	positive regulation of transcription from RNA polymerase II promoter by glucose	biological_process	1	407239
GO:0000439	core TFIIH complex	cellular_component	3	511829;511896;518046
GO:0000444	MIS12/MIND type complex	cellular_component	2	616311;767858
GO:0000445	THO complex part of transcription export complex	cellular_component	3	510250;529231;533001
GO:0000447	endonucleolytic cleavage in ITS1 to separate SSU-rRNA from 5.8S rRNA and LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	2	281898;615178
GO:0000448	cleavage in ITS2 between 5.8S rRNA and LSU-rRNA of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	1	523474
GO:0000460	maturation of 5.8S rRNA	biological_process	3	506667;523474;618292
GO:0000461	endonucleolytic cleavage to generate mature 3'-end of SSU-rRNA from (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	2	281898;615178
GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	9	404140;508270;511210;513714;514128;516063;526343;530464;539602
GO:0000463	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	1	528209
GO:0000466	maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	1	528209
GO:0000467	exonucleolytic trimming to generate mature 3'-end of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	3	533245;540516;615712
GO:0000480	endonucleolytic cleavage in 5'-ETS of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	biological_process	1	768075
GO:0000502	proteasome complex	cellular_component	11	282015;282110;505106;506676;519729;530186;530189;533348;540564;617807;767981
GO:0000578	embryonic axis specification	biological_process	1	539003
GO:0000701	purine-specific mismatch base pair DNA N-glycosylase activity	molecular_function	1	515499
GO:0000710	meiotic mismatch repair	biological_process	1	533115
GO:0000712	resolution of meiotic recombination intermediates	biological_process	2	613732;618018
GO:0000715	nucleotide-excision repair, DNA damage recognition	biological_process	1	530189
GO:0000717	nucleotide-excision repair, DNA duplex unwinding	biological_process	1	507984
GO:0000720	pyrimidine dimer repair by nucleotide-excision repair	biological_process	1	615637
GO:0000722	telomere maintenance via recombination	biological_process	1	519974
GO:0000723	telomere maintenance	biological_process	4	505721;514213;529507;534852
GO:0000724	double-strand break repair via homologous recombination	biological_process	15	505102;507507;512977;514402;514749;519974;529507;532916;533842;541130;613474;617651;767981;768244;100139498
GO:0000725	recombinational repair	biological_process	1	513642
GO:0000729	DNA double-strand break processing	biological_process	5	286803;511299;530506;540969;541130
GO:0000731	DNA synthesis involved in DNA repair	biological_process	1	510244
GO:0000733	DNA strand renaturation	biological_process	3	281542;338072;529922
GO:0000737	DNA catabolic process, endonucleolytic	biological_process	20	281630;282217;282218;326588;444987;507989;509365;510858;511299;511790;512977;515176;515343;529922;535203;540969;615637;615965;616242;768244
GO:0000738	DNA catabolic process, exonucleolytic	biological_process	4	281630;282099;359714;538883
GO:0000773	phosphatidyl-N-methylethanolamine N-methyltransferase activity	molecular_function	1	360197
GO:0000774	adenyl-nucleotide exchange factor activity	molecular_function	3	514599;515580;539034
GO:0000775	chromosome, centromeric region	cellular_component	13	281729;282320;360192;414925;510809;523047;524361;533230;535321;536936;539602;540966;615527
GO:0000776	kinetochore	cellular_component	10	282010;282370;282705;404151;505284;506509;512530;522810;527201;538238
GO:0000777	condensed chromosome kinetochore	cellular_component	29	282318;282684;407119;408000;414925;505011;505284;506509;509117;510540;511612;513551;513751;514327;514564;518186;522810;534811;538921;539594;540783;613724;613732;615953;617866;618018;767930;768207;782916
GO:0000780	condensed nuclear chromosome, centromeric region	cellular_component	2	504437;768207
GO:0000781	chromosome, telomeric region	cellular_component	10	507232;509625;515933;518884;519217;519974;527312;529507;534249;617651
GO:0000783	nuclear telomere cap complex	cellular_component	1	509625
GO:0000784	nuclear chromosome, telomeric region	cellular_component	2	514213;615637
GO:0000785	chromatin	cellular_component	16	281542;281637;281662;281729;506294;511268;512161;515314;515652;523039;539431;540966;614915;614918;615414;615510
GO:0000786	nucleosome	cellular_component	27	280691;281423;281424;281537;281538;287016;326601;404073;407119;504599;509275;510194;512741;513666;513971;527400;539855;613618;614958;615043;615629;616627;617975;618164;618489;786163;787528
GO:0000790	nuclear chromatin	cellular_component	22	281542;286857;287026;407231;504535;505169;505641;506176;510538;511224;512207;512427;520631;521378;528135;530411;537412;618099;767940;768225;789216;789613
GO:0000791	euchromatin	cellular_component	1	530411
GO:0000792	heterochromatin	cellular_component	6	282869;414274;510666;523047;530411;530506
GO:0000793	condensed chromosome	cellular_component	3	282691;519217;540444
GO:0000794	condensed nuclear chromosome	cellular_component	3	509598;510956;529615
GO:0000795	synaptonemal complex	cellular_component	1	537921
GO:0000800	lateral element	cellular_component	2	514749;617651
GO:0000801	central element	cellular_component	1	529478
GO:0000805	X chromosome	cellular_component	1	519217
GO:0000806	Y chromosome	cellular_component	1	519217
GO:0000812	Swr1 complex	cellular_component	2	511048;514997
GO:0000813	ESCRT I complex	cellular_component	2	507199;618785
GO:0000814	ESCRT II complex	cellular_component	1	534750
GO:0000815	ESCRT III complex	cellular_component	1	613647
GO:0000827	inositol-1,3,4,5,6-pentakisphosphate kinase activity	molecular_function	1	510684
GO:0000832	inositol hexakisphosphate 5-kinase activity	molecular_function	1	510684
GO:0000902	cell morphogenesis	biological_process	12	282328;286797;338052;414274;504519;514886;515354;533001;533656;534069;538314;100336102
GO:0000910	cytokinesis	biological_process	11	414925;504411;513152;514327;514402;515118;527278;527854;528138;540040;767834
GO:0000917	barrier septum assembly	biological_process	1	522329
GO:0000920	cell separation after cytokinesis	biological_process	1	527854
GO:0000922	spindle pole	cellular_component	29	281567;281729;282320;326597;327679;506362;507226;507498;508561;510950;512850;513237;513788;514748;515158;519463;524361;528378;534489;538238;538501;539003;539043;539251;540118;541250;613724;613916;768014
GO:0000930	gamma-tubulin complex	cellular_component	4	282707;525680;540216;541101
GO:0000932	cytoplasmic mRNA processing body	cellular_component	20	281751;359715;404130;406231;507213;508055;510423;519937;523206;526320;530186;531886;535447;535571;536537;538838;539141;541050;617525;767836
GO:0000938	GARP complex	cellular_component	1	525567
GO:0000940	condensed chromosome outer kinetochore	cellular_component	4	507703;509921;515158;615847
GO:0000942	condensed nuclear chromosome outer kinetochore	cellular_component	2	327679;538238
GO:0000964	mitochondrial RNA 5'-end processing	biological_process	1	532418
GO:0000974	Prp19 complex	cellular_component	4	281831;282421;513868;767817
GO:0000975	regulatory region DNA binding	molecular_function	2	614253;615340
GO:0000976	transcription regulatory region sequence-specific DNA binding	molecular_function	3	404126;523047;536936
GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	molecular_function	14	281715;407231;503577;505849;506967;509500;512254;513010;514246;515680;539420;540230;541236;614876
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	molecular_function	34	280756;281335;281336;281343;281713;281715;286857;404126;407231;414274;504512;505251;505422;505849;506235;507176;511077;512254;513727;515266;515903;528135;534475;537412;537791;540464;540846;613683;767928;767940;768225;786629;789216;789613
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	molecular_function	12	280795;281542;282376;286857;505169;505849;506097;511224;538609;540245;540488;767928
GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	molecular_function	9	281713;404126;414274;505849;512254;534582;537412;767940;789613
GO:0000981	sequence-specific DNA binding RNA polymerase II transcription factor activity	molecular_function	20	280931;281542;281770;407231;503622;505251;505422;505849;506618;512254;513727;513983;515903;530409;534170;534403;538474;539420;540846;541236
GO:0000982	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity	molecular_function	1	505849
GO:0000983	RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity	molecular_function	2	512254;538609
GO:0000987	core promoter proximal region sequence-specific DNA binding	molecular_function	4	505169;530411;537680;616245
GO:0000988	protein binding transcription factor activity	molecular_function	1	408005
GO:0000989	transcription factor binding transcription factor activity	molecular_function	1	506618
GO:0000993	RNA polymerase II core binding	molecular_function	4	510550;528744;533643;615229
GO:0000994	RNA polymerase III core binding	molecular_function	1	512498
GO:0001012	RNA polymerase II regulatory region DNA binding	molecular_function	1	281993
GO:0001016	RNA polymerase III regulatory region DNA binding	molecular_function	1	282885
GO:0001030	RNA polymerase III type 1 promoter DNA binding	molecular_function	1	512498
GO:0001031	RNA polymerase III type 2 promoter DNA binding	molecular_function	1	512498
GO:0001032	RNA polymerase III type 3 promoter DNA binding	molecular_function	1	512498
GO:0001046	core promoter sequence-specific DNA binding	molecular_function	10	281146;281542;281993;509107;512254;515594;535628;539584;540605;768225
GO:0001047	core promoter binding	molecular_function	9	281343;281938;404126;505463;506696;541236;617969;786629;100137721
GO:0001054	RNA polymerase I activity	molecular_function	5	516337;535288;539061;614776;617375
GO:0001055	RNA polymerase II activity	molecular_function	4	504452;540428;614776;617375
GO:0001056	RNA polymerase III activity	molecular_function	6	507533;516337;539061;540308;614776;617375
GO:0001071	nucleic acid binding transcription factor activity	molecular_function	1	505169
GO:0001076	RNA polymerase II transcription factor binding transcription factor activity	molecular_function	1	505540
GO:0001077	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription	molecular_function	23	280756;281343;281542;281715;286857;407231;503577;504512;505169;505251;505422;505849;507176;510873;511077;512254;528135;528390;535628;538609;540464;540846;767928
GO:0001078	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription	molecular_function	15	505169;505849;506097;506235;506618;506945;510873;513727;515266;515680;520631;537791;539547;768225;786629
GO:0001085	RNA polymerase II transcription factor binding	molecular_function	5	281542;407231;510376;530618;541236
GO:0001094	TFIID-class transcription factor binding	molecular_function	1	615637
GO:0001102	RNA polymerase II activating transcription factor binding	molecular_function	7	281713;506945;521378;526448;533896;539003;614876
GO:0001103	RNA polymerase II repressing transcription factor binding	molecular_function	4	404126;512977;532120;767928
GO:0001104	RNA polymerase II transcription cofactor activity	molecular_function	13	338446;505293;506331;509729;511672;515299;532868;540695;541303;613736;613879;614276;616966
GO:0001105	RNA polymerase II transcription coactivator activity	molecular_function	6	282011;407231;414274;505849;510376;521378
GO:0001106	RNA polymerase II transcription corepressor activity	molecular_function	7	404126;505849;512977;515119;521378;525680;538609
GO:0001135	RNA polymerase II transcription factor recruiting transcription factor activity	molecular_function	1	280840
GO:0001158	enhancer sequence-specific DNA binding	molecular_function	5	504784;505169;538951;541236;614212
GO:0001162	RNA polymerase II intronic transcription regulatory region sequence-specific DNA binding	molecular_function	1	506235
GO:0001164	RNA polymerase I CORE element sequence-specific DNA binding	molecular_function	1	511236
GO:0001187	RNA polymerase I CORE element sequence-specific DNA binding transcription factor recruiting transcription factor activity	molecular_function	1	511236
GO:0001189	RNA polymerase I transcriptional preinitiation complex assembly at the promoter for the nuclear large rRNA transcript	biological_process	1	511236
GO:0001190	RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription	molecular_function	3	281713;534582;614876
GO:0001191	RNA polymerase II transcription factor binding transcription factor activity involved in negative regulation of transcription	molecular_function	3	506945;526448;540466
GO:0001205	RNA polymerase II distal enhancer sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription	molecular_function	2	512254;534582
GO:0001222	transcription corepressor binding	molecular_function	1	768225
GO:0001227	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in negative regulation of transcription	molecular_function	3	286857;540230;616477
GO:0001228	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription	molecular_function	9	281335;281336;281343;281993;506967;513010;539420;540245;614876
GO:0001300	chronological cell aging	biological_process	1	281375
GO:0001302	replicative cell aging	biological_process	2	615637;618530
GO:0001306	age-dependent response to oxidative stress	biological_process	1	504771
GO:0001315	age-dependent response to reactive oxygen species	biological_process	1	281496
GO:0001501	skeletal system development	biological_process	11	280903;281358;281717;281788;282188;327681;504468;515783;528100;533656;535407
GO:0001502	cartilage condensation	biological_process	4	281103;281335;407142;534069
GO:0001503	ossification	biological_process	21	280846;280988;281038;281103;281118;281335;281343;281356;281357;281499;282139;282660;282871;287025;338059;513953;515367;533851;538602;539124;539527
GO:0001504	neurotransmitter uptake	biological_process	2	515161;100125225
GO:0001508	action potential	biological_process	3	281783;281788;282577
GO:0001510	RNA methylation	biological_process	2	505650;531382
GO:0001514	selenocysteine incorporation	biological_process	1	532582
GO:0001515	opioid peptide activity	molecular_function	4	281385;281387;281414;507966
GO:0001516	prostaglandin biosynthetic process	biological_process	12	280858;281137;282019;282021;282023;286858;319094;493638;493639;509326;617001;782922
GO:0001518	voltage-gated sodium channel complex	cellular_component	3	538100;540925;618204
GO:0001520	outer dense fiber	cellular_component	2	280715;281366
GO:0001522	pseudouridine synthesis	biological_process	5	515824;516934;525521;534606;615644
GO:0001523	retinoid metabolic process	biological_process	2	505515;508990
GO:0001525	angiogenesis	biological_process	59	280794;280808;280894;280939;280941;281040;281103;281135;281160;281161;281249;281375;281477;281572;281913;281986;282001;282140;282141;282306;282382;282689;282872;286823;327675;387602;404191;407996;408005;497018;504482;507196;507319;508861;508882;509963;509991;510141;510239;511765;514033;514742;515118;516422;517952;529146;533382;535344;539417;541236;613639;613987;614412;617915;767919;767928;777597;783907;788717
GO:0001527	microfibril	cellular_component	5	281905;281908;281912;286766;510905
GO:0001530	lipopolysaccharide binding	molecular_function	6	280734;282346;506203;512242;515503;518283
GO:0001533	cornified envelope	cellular_component	1	511870
GO:0001540	beta-amyloid binding	molecular_function	7	281004;281631;282178;534069;539959;540446;614333
GO:0001541	ovarian follicle development	biological_process	13	280730;280832;281146;281495;281770;281867;281900;353351;513958;516209;521926;768034;777597
GO:0001542	ovulation from ovarian follicle	biological_process	1	506011
GO:0001553	luteinization	biological_process	3	281948;282375;282376
GO:0001555	oocyte growth	biological_process	1	282574
GO:0001558	regulation of cell growth	biological_process	15	281103;281715;282259;282260;282261;282262;282326;338437;404185;404186;506605;514946;515119;616886;100124510
GO:0001561	fatty acid alpha-oxidation	biological_process	1	540337
GO:0001568	blood vessel development	biological_process	12	281875;282187;282188;282563;282705;286857;506618;512254;534069;538913;617707;100139484
GO:0001569	patterning of blood vessels	biological_process	6	281137;281736;281749;282191;514886;539003
GO:0001570	vasculogenesis	biological_process	13	280713;281040;281220;282032;282182;408005;414274;511094;511119;514246;521378;532903;613987
GO:0001574	ganglioside biosynthetic process	biological_process	1	407222
GO:0001578	microtubule bundle formation	biological_process	7	280968;512662;521442;527854;538238;541250;614988
GO:0001580	detection of chemical stimulus involved in sensory perception of bitter taste	biological_process	3	280844;281795;508800
GO:0001588	dopamine neurotransmitter receptor activity, coupled via Gs	molecular_function	2	281125;526221
GO:0001596	angiotensin type I receptor activity	molecular_function	1	281607
GO:0001601	peptide YY receptor activity	molecular_function	1	504813
GO:0001602	pancreatic polypeptide receptor activity	molecular_function	1	504813
GO:0001604	urotensin II receptor activity	molecular_function	1	286969
GO:0001607	neuromedin U receptor activity	molecular_function	1	507439
