go_id	go_term	go_domain	size	genes
GO:0000293	ferric-chelate reductase activity	molecular_function	1	100048996
GO:0000301	retrograde transport, vesicle recycling within Golgi	biological_process	1	397011
GO:0000302	response to reactive oxygen species	biological_process	10	397036;397077;397123;397196;404698;407773;445535;100144486;100154394;100519789
GO:0000303	response to superoxide	biological_process	1	397036
GO:0000305	response to oxygen radical	biological_process	1	397036
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	cellular_component	2	397162;100144492
GO:0000323	lytic vacuole	cellular_component	24	396659;396801;396810;396926;396958;396969;397000;397007;397172;397398;397410;397569;397591;399538;404696;404698;448965;606749;733610;100037961;100124381;100144481;100144519;100174943
GO:0000338	protein deneddylation	biological_process	1	100125960
GO:0000339	RNA cap binding	molecular_function	1	396689
GO:0000340	RNA 7-methylguanosine cap binding	molecular_function	1	396689
GO:0000346	transcription export complex	cellular_component	1	448813
GO:0000375	RNA splicing, via transesterification reactions	biological_process	2	396689;768109
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	biological_process	2	396689;768109
GO:0000381	regulation of alternative mRNA splicing, via spliceosome	biological_process	3	397461;407604;100101926
GO:0000387	spliceosomal snRNP assembly	biological_process	1	100038330
GO:0000390	spliceosomal complex disassembly	biological_process	1	768099
GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	biological_process	1	733658
GO:0000395	mRNA 5'-splice site recognition	biological_process	1	654327
GO:0000398	mRNA splicing, via spliceosome	biological_process	2	396689;768109
GO:0000413	protein peptidyl-prolyl isomerization	biological_process	1	397637
GO:0000422	mitochondrion degradation	biological_process	2	396564;100415808
GO:0000428	DNA-directed RNA polymerase complex	cellular_component	2	397085;414403
GO:0000502	proteasome complex	cellular_component	2	397043;100144472
GO:0000578	embryonic axis specification	biological_process	1	397142
GO:0000712	resolution of meiotic recombination intermediates	biological_process	1	396917
GO:0000723	telomere maintenance	biological_process	1	100101922
GO:0000733	DNA strand renaturation	biological_process	1	397276
GO:0000737	DNA catabolic process, endonucleolytic	biological_process	6	397036;397051;397398;654408;733671;100622956
GO:0000738	DNA catabolic process, exonucleolytic	biological_process	1	387596
GO:0000775	chromosome, centromeric region	cellular_component	6	396955;397088;397136;397266;397656;574063
GO:0000776	kinetochore	cellular_component	2	397266;780410
GO:0000777	condensed chromosome kinetochore	cellular_component	1	397266
GO:0000779	condensed chromosome, centromeric region	cellular_component	1	574063
GO:0000780	condensed nuclear chromosome, centromeric region	cellular_component	1	574063
GO:0000785	chromatin	cellular_component	10	396611;397142;397162;397276;397582;414396;414852;100144450;100144492;100524500
GO:0000786	nucleosome	cellular_component	4	396970;397486;397487;100513764
GO:0000790	nuclear chromatin	cellular_component	5	396611;397142;397276;397582;414396
GO:0000793	condensed chromosome	cellular_component	3	396917;397130;445521
GO:0000819	sister chromatid segregation	biological_process	1	396917
GO:0000902	cell morphogenesis	biological_process	10	396628;396665;396840;397025;397084;397142;397338;397512;100145887;100153106
GO:0000904	cell morphogenesis involved in differentiation	biological_process	7	396665;396840;397084;397142;397338;397512;100153106
GO:0000910	cytokinesis	biological_process	6	397266;397536;503700;595114;595117;733576
GO:0000922	spindle pole	cellular_component	4	397136;397379;397656;100514624
GO:0000956	nuclear-transcribed mRNA catabolic process	biological_process	3	396689;100101922;100101926
GO:0000959	mitochondrial RNA metabolic process	biological_process	1	397279
GO:0000975	regulatory region DNA binding	molecular_function	27	396611;396628;396656;396840;397005;397086;397142;397199;397260;397276;397279;397338;397582;397671;407604;414396;445465;448810;497618;733590;733596;733648;100037273;100038004;100127461;100144486;100302639
GO:0000976	transcription regulatory region sequence-specific DNA binding	molecular_function	16	396611;396840;397005;397142;397199;397260;397276;397671;414396;445465;497618;733590;733596;100037273;100127461;100144486
GO:0000977	RNA polymerase II regulatory region sequence-specific DNA binding	molecular_function	11	396611;397005;397276;414396;445465;497618;733590;733596;100037273;100127461;100144486
GO:0000978	RNA polymerase II core promoter proximal region sequence-specific DNA binding	molecular_function	5	396611;397005;414396;497618;100127461
GO:0000979	RNA polymerase II core promoter sequence-specific DNA binding	molecular_function	2	397276;100144486
GO:0000980	RNA polymerase II distal enhancer sequence-specific DNA binding	molecular_function	1	414396
GO:0000981	sequence-specific DNA binding RNA polymerase II transcription factor activity	molecular_function	19	396628;396655;396840;397005;397276;397338;397387;397582;397671;397680;399502;445465;497618;733590;733596;733648;100037273;100127461;100622956
GO:0000982	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity	molecular_function	6	396840;397276;397338;497618;733590;100127461
GO:0000983	RNA polymerase II core promoter sequence-specific DNA binding transcription factor activity	molecular_function	2	396655;733590
GO:0000987	core promoter proximal region sequence-specific DNA binding	molecular_function	8	396611;397005;397142;397199;397260;414396;497618;100127461
GO:0000988	protein binding transcription factor activity	molecular_function	15	396571;396661;396740;396959;397013;397142;397592;397671;397680;414430;414852;494020;574068;733689;100127461
GO:0000989	transcription factor binding transcription factor activity	molecular_function	15	396571;396661;396740;396959;397013;397142;397592;397671;397680;414430;414852;494020;574068;733689;100127461
GO:0000993	RNA polymerase II core binding	molecular_function	1	100294706
GO:0001012	RNA polymerase II regulatory region DNA binding	molecular_function	12	396611;397005;397276;397671;414396;445465;497618;733590;733596;100037273;100127461;100144486
GO:0001046	core promoter sequence-specific DNA binding	molecular_function	4	396840;397276;397671;100144486
GO:0001047	core promoter binding	molecular_function	6	396840;397276;397671;407604;497618;100144486
GO:0001067	regulatory region nucleic acid binding	molecular_function	27	396611;396628;396656;396840;397005;397086;397142;397199;397260;397276;397279;397338;397582;397671;407604;414396;445465;448810;497618;733590;733596;733648;100037273;100038004;100127461;100144486;100302639
GO:0001071	nucleic acid binding transcription factor activity	molecular_function	52	396611;396628;396655;396656;396697;396740;396840;396913;396923;397002;397005;397077;397105;397142;397199;397260;397276;397279;397318;397325;397338;397340;397368;397387;397435;397452;397501;397513;397550;397582;397600;397671;397680;399502;407604;407740;414912;445465;448810;497618;733584;733590;733596;733648;100037273;100038004;100038028;100127461;100144486;100302639;100517321;100622956
GO:0001076	RNA polymerase II transcription factor binding transcription factor activity	molecular_function	4	396740;396959;397142;733689
GO:0001077	RNA polymerase II core promoter proximal region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription	molecular_function	6	396840;397276;397338;497618;733590;100127461
GO:0001085	RNA polymerase II transcription factor binding	molecular_function	5	396959;397142;397276;733648;100038004
GO:0001098	basal transcription machinery binding	molecular_function	1	100294706
GO:0001099	basal RNA polymerase II transcription machinery binding	molecular_function	1	100294706
GO:0001101	response to acid chemical	biological_process	7	396969;397086;397393;397671;407773;448965;100127461
GO:0001102	RNA polymerase II activating transcription factor binding	molecular_function	1	100038004
GO:0001103	RNA polymerase II repressing transcription factor binding	molecular_function	1	733648
GO:0001104	RNA polymerase II transcription cofactor activity	molecular_function	2	396959;733689
GO:0001105	RNA polymerase II transcription coactivator activity	molecular_function	1	396959
GO:0001158	enhancer sequence-specific DNA binding	molecular_function	2	396840;414396
GO:0001159	core promoter proximal region DNA binding	molecular_function	8	396611;397005;397142;397199;397260;414396;497618;100127461
GO:0001190	RNA polymerase II transcription factor binding transcription factor activity involved in positive regulation of transcription	molecular_function	1	396959
GO:0001228	RNA polymerase II transcription regulatory region sequence-specific DNA binding transcription factor activity involved in positive regulation of transcription	molecular_function	9	396840;397005;397276;397338;397671;497618;733590;733596;100127461
GO:0001302	replicative cell aging	biological_process	1	100154394
GO:0001501	skeletal system development	biological_process	3	396628;396717;396840
GO:0001502	cartilage condensation	biological_process	1	396840
GO:0001503	ossification	biological_process	14	396629;396718;396916;396971;397078;397087;397137;397206;397400;397649;493772;497618;733590;100156925
GO:0001504	neurotransmitter uptake	biological_process	1	396828
GO:0001505	regulation of neurotransmitter levels	biological_process	8	396828;396896;396928;396929;397500;414386;414424;100124377
GO:0001508	action potential	biological_process	1	397592
GO:0001515	opioid peptide activity	molecular_function	1	445529
GO:0001516	prostaglandin biosynthetic process	biological_process	4	397112;397412;397456;100134955
GO:0001520	outer dense fiber	cellular_component	1	100521423
GO:0001523	retinoid metabolic process	biological_process	2	397082;397419
GO:0001525	angiogenesis	biological_process	15	396717;396730;396979;397009;397057;397096;397172;397497;397520;397545;397602;397628;404693;100125540;100144501
GO:0001533	cornified envelope	cellular_component	1	407242
GO:0001540	beta-amyloid binding	molecular_function	4	397084;397576;397691;100144481
GO:0001541	ovarian follicle development	biological_process	5	396810;397036;397093;397157;100622956
GO:0001553	luteinization	biological_process	2	397340;397550
GO:0001558	regulation of cell growth	biological_process	23	396735;397038;397064;397078;397084;397093;397123;397142;397157;397182;397276;397338;397465;397471;397605;404698;445530;448812;595117;100037966;100124377;100144490;100152141
GO:0001562	response to protozoan	biological_process	5	396991;397053;397076;397225;397614
GO:0001568	blood vessel development	biological_process	2	397280;733590
GO:0001569	patterning of blood vessels	biological_process	2	396659;397157
GO:0001570	vasculogenesis	biological_process	4	397195;397338;404693;100048959
GO:0001578	microtubule bundle formation	biological_process	1	396584
GO:0001595	angiotensin receptor activity	molecular_function	1	100519976
GO:0001596	angiotensin type I receptor activity	molecular_function	1	100519976
GO:0001601	peptide YY receptor activity	molecular_function	2	397547;100517770
GO:0001602	pancreatic polypeptide receptor activity	molecular_function	2	397547;100517770
GO:0001605	adrenomedullin receptor activity	molecular_function	1	397172
GO:0001608	G-protein coupled nucleotide receptor activity	molecular_function	1	450248
GO:0001614	purinergic nucleotide receptor activity	molecular_function	1	450248
GO:0001616	growth hormone secretagogue receptor activity	molecular_function	1	397372
GO:0001618	virus receptor activity	molecular_function	8	397031;397050;397520;397623;404698;445519;641351;100037276
GO:0001626	nociceptin receptor activity	molecular_function	1	397364
GO:0001635	calcitonin gene-related peptide receptor activity	molecular_function	1	397172
GO:0001637	G-protein coupled chemoattractant receptor activity	molecular_function	3	396659;414370;780421
GO:0001649	osteoblast differentiation	biological_process	5	396717;397530;397607;397608;733590
GO:0001653	peptide receptor activity	molecular_function	24	387287;396659;396802;397092;397172;397216;397277;397291;397359;397364;397428;397457;397462;397547;397638;414370;414911;494018;497059;780421;100127469;100517770;100519976;100739231
GO:0001654	eye development	biological_process	3	397084;397157;397338
GO:0001656	metanephros development	biological_process	3	396969;397338;654298
GO:0001657	ureteric bud development	biological_process	3	397338;397495;403163
GO:0001658	branching involved in ureteric bud morphogenesis	biological_process	2	397142;397338
GO:0001659	temperature homeostasis	biological_process	6	396811;396931;397094;397122;397356;733648
GO:0001660	fever generation	biological_process	3	396811;397094;397122
GO:0001662	behavioral fear response	biological_process	3	397010;397212;397495
GO:0001664	G-protein coupled receptor binding	molecular_function	27	396668;396680;396728;396735;396870;396880;396900;397043;397072;397079;397272;397275;397304;397356;397422;397465;399501;414370;414439;445018;448799;654405;733588;791125;100125375;100302703;100519976
GO:0001666	response to hypoxia	biological_process	13	396659;397084;397123;397142;397216;397249;397276;397400;397492;404693;407773;445535;100519789
GO:0001667	ameboidal-type cell migration	biological_process	8	396659;396810;396837;397157;397492;397691;414911;100049663
GO:0001669	acrosomal vesicle	cellular_component	4	396927;397194;397317;100144498
GO:0001671	ATPase activator activity	molecular_function	1	396898
GO:0001676	long-chain fatty acid metabolic process	biological_process	3	396971;397029;100127469
GO:0001678	cellular glucose homeostasis	biological_process	2	397252;448985
GO:0001701	in utero embryonic development	biological_process	5	397024;397142;397157;397276;654327
GO:0001702	gastrulation with mouth forming second	biological_process	1	397142
GO:0001704	formation of primary germ layer	biological_process	1	397084
GO:0001707	mesoderm formation	biological_process	1	397084
GO:0001708	cell fate specification	biological_process	2	396840;780410
GO:0001709	cell fate determination	biological_process	3	407604;733590;780428
GO:0001710	mesodermal cell fate commitment	biological_process	1	100127461
GO:0001711	endodermal cell fate commitment	biological_process	1	100127461
GO:0001712	ectodermal cell fate commitment	biological_process	1	100127461
GO:0001725	stress fiber	cellular_component	4	396860;397608;100154254;100157760
GO:0001726	ruffle	cellular_component	4	397085;733683;780425;100144499
GO:0001730	2'-5'-oligoadenylate synthetase activity	molecular_function	1	397570
GO:0001733	galactosylceramide sulfotransferase activity	molecular_function	1	396666
GO:0001750	photoreceptor outer segment	cellular_component	2	397622;606749
GO:0001754	eye photoreceptor cell differentiation	biological_process	2	396840;733648
GO:0001755	neural crest cell migration	biological_process	3	396837;414911;100049663
GO:0001756	somitogenesis	biological_process	3	397005;397276;780410
GO:0001758	retinal dehydrogenase activity	molecular_function	1	397082
GO:0001759	organ induction	biological_process	1	397497
GO:0001763	morphogenesis of a branching structure	biological_process	10	396628;396659;396840;397106;397142;397157;397195;397338;397471;100739349
GO:0001764	neuron migration	biological_process	3	396659;397468;791125
GO:0001765	membrane raft assembly	biological_process	2	404693;100125375
GO:0001773	myeloid dendritic cell activation	biological_process	1	396629
GO:0001774	microglial cell activation	biological_process	2	397025;641350
GO:0001775	cell activation	biological_process	35	396611;396629;396659;396665;396752;396810;396870;396880;396991;397025;397057;397076;397142;397225;397231;397276;397339;397340;397395;397405;397406;397492;397506;397550;397632;399501;399541;399543;606749;641350;654298;733590;780410;791125;100125540
GO:0001776	leukocyte homeostasis	biological_process	4	396900;397340;397550;733590
GO:0001779	natural killer cell differentiation	biological_process	3	397340;397550;654298
GO:0001781	neutrophil apoptotic process	biological_process	1	396991
GO:0001782	B cell homeostasis	biological_process	1	733590
GO:0001796	regulation of type IIa hypersensitivity	biological_process	1	397406
GO:0001798	positive regulation of type IIa hypersensitivity	biological_process	1	397406
GO:0001803	regulation of type III hypersensitivity	biological_process	1	397406
GO:0001805	positive regulation of type III hypersensitivity	biological_process	1	397406
GO:0001807	regulation of type IV hypersensitivity	biological_process	1	396927
GO:0001809	positive regulation of type IV hypersensitivity	biological_process	1	396927
GO:0001810	regulation of type I hypersensitivity	biological_process	1	397406
GO:0001812	positive regulation of type I hypersensitivity	biological_process	1	397406
GO:0001816	cytokine production	biological_process	5	396810;397225;397462;445525;100217389
GO:0001817	regulation of cytokine production	biological_process	48	396611;396629;396656;396723;396728;396752;396837;396842;396868;396900;396927;396991;397007;397025;397036;397050;397053;397057;397076;397078;397084;397086;397094;397106;397142;397225;397340;397372;397395;397400;397406;397412;397422;397490;397550;397614;397649;397691;399501;399541;407742;494014;780421;100144461;100145887;100151836;100155581;100217389
GO:0001818	negative regulation of cytokine production	biological_process	17	396728;396991;397007;397053;397076;397078;397084;397086;397106;397372;397400;397490;397649;397691;494014;780421;100151836
GO:0001819	positive regulation of cytokine production	biological_process	33	396611;396629;396656;396723;396752;396837;396868;396927;396991;397007;397025;397036;397050;397053;397057;397076;397078;397086;397094;397106;397225;397340;397395;397406;397412;397550;397614;399501;407742;100144461;100145887;100155581;100217389
GO:0001820	serotonin secretion	biological_process	2	397406;100125540
GO:0001822	kidney development	biological_process	8	396969;397002;397157;397338;595114;654298;100153950;100519976
GO:0001824	blastocyst development	biological_process	2	396984;100499502
GO:0001825	blastocyst formation	biological_process	1	396927
GO:0001829	trophectodermal cell differentiation	biological_process	2	396692;100127461
GO:0001836	release of cytochrome c from mitochondria	biological_process	2	397276;594852
GO:0001837	epithelial to mesenchymal transition	biological_process	5	396665;396840;397084;397142;397512
GO:0001838	embryonic epithelial tube formation	biological_process	1	396840
GO:0001843	neural tube closure	biological_process	2	396629;397195
GO:0001867	complement activation, lectin pathway	biological_process	3	396881;397230;492276
GO:0001871	pattern binding	molecular_function	1	397192
GO:0001875	lipopolysaccharide receptor activity	molecular_function	1	399541
GO:0001882	nucleoside binding	molecular_function	125	396584;396648;396665;396673;396688;396723;396810;396820;396828;396848;396860;396875;396906;396917;396944;396955;396979;396983;397026;397028;397038;397043;397073;397085;397097;397114;397128;397149;397191;397193;397200;397201;397256;397263;397264;397276;397298;397350;397373;397481;397494;397504;397511;397524;397552;397559;397570;397577;397596;397601;397618;397636;397652;397674;399539;399540;403154;406235;407060;407608;414396;414426;431672;445530;445531;448813;448845;494017;494561;503700;574063;595112;595114;595115;595116;595117;606749;654328;654405;733588;733594;733601;733658;733683;733686;780418;780425;780428;791125;100037302;100048934;100048942;100048943;100049657;100101922;100101926;100124378;100125538;100125540;100127484;100144306;100144452;100144456;100144457;100144481;100144491;100144492;100144496;100144498;100144499;100144502;100144507;100144518;100145903;100152301;100154254;100154317;100157880;100158147;100240720;100337674;100514624;100520446;100521423;100739349
GO:0001883	purine nucleoside binding	molecular_function	124	396584;396648;396665;396673;396688;396723;396810;396820;396828;396848;396860;396875;396906;396917;396944;396955;396979;396983;397026;397028;397038;397043;397073;397085;397097;397114;397128;397149;397191;397193;397201;397256;397263;397264;397276;397298;397350;397373;397481;397494;397504;397511;397524;397552;397559;397570;397577;397596;397601;397618;397636;397652;397674;399539;399540;403154;406235;407060;407608;414396;414426;431672;445530;445531;448813;448845;494017;494561;503700;574063;595112;595114;595115;595116;595117;606749;654328;654405;733588;733594;733601;733658;733683;733686;780418;780425;780428;791125;100037302;100048934;100048942;100048943;100049657;100101922;100101926;100124378;100125538;100125540;100127484;100144306;100144452;100144456;100144457;100144481;100144491;100144492;100144496;100144498;100144499;100144502;100144507;100144518;100145903;100152301;100154254;100154317;100157880;100158147;100240720;100337674;100514624;100520446;100521423;100739349
GO:0001889	liver development	biological_process	2	397104;780425
GO:0001890	placenta development	biological_process	2	396832;397671
GO:0001891	phagocytic cup	cellular_component	2	397086;397605
GO:0001894	tissue homeostasis	biological_process	11	396629;396840;396969;397007;397036;397157;397198;397253;397675;414396;100157211
GO:0001895	retina homeostasis	biological_process	3	397036;414396;100157211
GO:0001897	cytolysis by symbiont of host cells	biological_process	1	396960
GO:0001906	cell killing	biological_process	4	396869;396960;396969;492276
GO:0001907	killing by symbiont of host cells	biological_process	1	396960
GO:0001909	leukocyte mediated cytotoxicity	biological_process	1	396969
GO:0001910	regulation of leukocyte mediated cytotoxicity	biological_process	4	396737;396900;397053;397076
GO:0001912	positive regulation of leukocyte mediated cytotoxicity	biological_process	3	396737;397053;397076
GO:0001913	T cell mediated cytotoxicity	biological_process	1	396969
GO:0001914	regulation of T cell mediated cytotoxicity	biological_process	2	397053;397076
GO:0001916	positive regulation of T cell mediated cytotoxicity	biological_process	2	397053;397076
GO:0001917	photoreceptor inner segment	cellular_component	1	397622
GO:0001919	regulation of receptor recycling	biological_process	3	397011;641350;100153106
GO:0001920	negative regulation of receptor recycling	biological_process	1	397011
GO:0001921	positive regulation of receptor recycling	biological_process	2	641350;100153106
GO:0001932	regulation of protein phosphorylation	biological_process	73	396629;396728;396810;396832;396837;396840;396851;396865;396868;396884;396927;396941;396991;397025;397036;397053;397072;397076;397078;397084;397086;397091;397111;397123;397142;397157;397162;397201;397211;397216;397225;397249;397252;397276;397350;397395;397400;397408;397409;397412;397415;397484;397488;397493;397495;397497;397581;397605;397622;397661;397663;397691;399501;399534;404693;406235;414283;414852;445525;494014;641350;733670;780410;780428;100037966;100048934;100049663;100127484;100144501;100144507;100144536;100145887;100145903
GO:0001933	negative regulation of protein phosphorylation	biological_process	12	397078;397350;397408;397605;397661;404693;406235;494014;733670;780410;100037966;100048934
GO:0001934	positive regulation of protein phosphorylation	biological_process	56	396629;396728;396810;396837;396840;396851;396865;396868;396884;396927;396941;396991;397025;397036;397053;397072;397076;397078;397084;397086;397111;397123;397142;397157;397162;397201;397216;397225;397249;397252;397276;397395;397400;397409;397412;397415;397484;397488;397495;397497;397581;397605;399501;399534;404693;414283;414852;445525;641350;780428;100049663;100127484;100144507;100144536;100145887;100145903
GO:0001935	endothelial cell proliferation	biological_process	1	397691
GO:0001936	regulation of endothelial cell proliferation	biological_process	9	396655;396665;396728;396837;397157;404693;100038002;100125375;100157880
GO:0001937	negative regulation of endothelial cell proliferation	biological_process	6	396655;396728;404693;100038002;100125375;100157880
GO:0001938	positive regulation of endothelial cell proliferation	biological_process	4	396665;396837;397157;100125375
GO:0001942	hair follicle development	biological_process	5	396840;397084;397093;397212;780410
GO:0001944	vasculature development	biological_process	1	397157
GO:0001945	lymph vessel development	biological_process	1	100125540
GO:0001947	heart looping	biological_process	1	733590
GO:0001948	glycoprotein binding	molecular_function	9	396974;397078;397079;397569;399543;791125;100037961;100381266;100522394
GO:0001952	regulation of cell-matrix adhesion	biological_process	3	396570;397157;448799
GO:0001953	negative regulation of cell-matrix adhesion	biological_process	1	396570
GO:0001954	positive regulation of cell-matrix adhesion	biological_process	2	397157;448799
GO:0001955	blood vessel maturation	biological_process	1	414737
GO:0001956	positive regulation of neurotransmitter secretion	biological_process	1	641350
GO:0001958	endochondral ossification	biological_process	2	733590;100156925
GO:0001959	regulation of cytokine-mediated signaling pathway	biological_process	4	397499;397671;397691;404693
GO:0001960	negative regulation of cytokine-mediated signaling pathway	biological_process	4	397499;397671;397691;404693
GO:0001963	synaptic transmission, dopaminergic	biological_process	2	641350;100127468
GO:0001965	G-protein alpha-subunit binding	molecular_function	2	396802;396837
GO:0001968	fibronectin binding	molecular_function	2	397157;397569
GO:0001969	regulation of activation of membrane attack complex	biological_process	1	397347
GO:0001971	negative regulation of activation of membrane attack complex	biological_process	1	397347
GO:0001974	blood vessel remodeling	biological_process	1	733590
GO:0001990	regulation of systemic arterial blood pressure by hormone	biological_process	3	397080;397462;100049663
GO:0001992	regulation of systemic arterial blood pressure by vasopressin	biological_process	1	397462
GO:0002009	morphogenesis of an epithelium	biological_process	13	396628;396659;396840;396969;396974;397106;397142;397157;397195;397338;397471;733590;100739349
GO:0002020	protease binding	molecular_function	8	396966;397024;397086;397276;397492;399543;733577;100151746
GO:0002021	response to dietary excess	biological_process	1	396832
GO:0002024	diet induced thermogenesis	biological_process	1	397356
GO:0002025	vasodilation by norepinephrine-epinephrine involved in regulation of systemic arterial blood pressure	biological_process	1	397356
GO:0002026	regulation of the force of heart contraction	biological_process	4	396828;396860;397421;404693
GO:0002027	regulation of heart rate	biological_process	5	396860;397421;397436;397592;100049663
GO:0002028	regulation of sodium ion transport	biological_process	4	396898;397481;397674;449524
GO:0002029	desensitization of G-protein coupled receptor protein signaling pathway	biological_process	1	397357
GO:0002031	G-protein coupled receptor internalization	biological_process	3	396837;397195;397563
GO:0002032	desensitization of G-protein coupled receptor protein signaling pathway by arrestin	biological_process	1	397357
