go_id	go_term	go_domain	size	genes
GO:0000108	repairosome	cellular_component	5	3253530;3254368;3254899;3257118;3257704
GO:0000109	nucleotide-excision repair complex	cellular_component	14	3253270;3253403;3253530;3253925;3254368;3254899;3255468;3257118;3257704;3258102;3258456;3258950;3259172;3259758
GO:0000110	nucleotide-excision repair factor 1 complex	cellular_component	3	3258456;3258950;3259172
GO:0000111	nucleotide-excision repair factor 2 complex	cellular_component	2	3253530;3257118
GO:0000112	nucleotide-excision repair factor 3 complex	cellular_component	6	3253270;3253403;3253925;3255468;3258102;3259758
GO:0000113	nucleotide-excision repair factor 4 complex	cellular_component	3	3254368;3254899;3257704
GO:0000114	regulation of transcription involved in G1 phase of mitotic cell cycle	biological_process	11	3253582;3254705;3255540;3255724;3256201;3256881;3256932;3257356;3257734;3258619;3259280
GO:0000116	regulation of transcription involved in G2-phase of mitotic cell cycle	biological_process	1	3254625
GO:0000118	histone deacetylase complex	cellular_component	16	3253499;3254117;3254213;3254867;3255869;3255972;3256249;3256392;3256683;3256877;3258010;3258243;3258403;3258830;3259049;3259195
GO:0000120	RNA polymerase I transcription factor complex	cellular_component	2	3257166;3259098
GO:0000121	glycerol-1-phosphatase activity	molecular_function	4	3255085;3255169;3256120;3258061
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	biological_process	28	3253270;3253378;3253738;3253925;3254044;3254251;3255225;3255468;3255541;3256124;3256570;3256826;3256851;3256877;3257330;3257871;3258054;3258086;3258102;3258355;3258758;3258967;3259048;3259085;3259088;3259282;3259578;3259758
GO:0000123	histone acetyltransferase complex	cellular_component	30	3253304;3253356;3253516;3253675;3253698;3254228;3254640;3254705;3255355;3255463;3255540;3255724;3255895;3255907;3256022;3256194;3256832;3256880;3256881;3256932;3257530;3257734;3258090;3258370;3258405;3258627;3258759;3259186;3259280;3259739
GO:0000124	SAGA complex	cellular_component	17	3253356;3253516;3254228;3254705;3255540;3255724;3256022;3256832;3256881;3256932;3257734;3258370;3258405;3258759;3259186;3259280;3259739
GO:0000126	transcription factor TFIIIB complex	cellular_component	2	3258296;3259098
GO:0000127	transcription factor TFIIIC complex	cellular_component	1	3254275
GO:0000128	flocculation	biological_process	3	3257844;3258311;3258943
GO:0000131	incipient cellular bud site	cellular_component	15	3253402;3254236;3254396;3254563;3254876;3255609;3255989;3256321;3257636;3257694;3257923;3258468;3258630;3259307;3259596
GO:0000133	polarisome	cellular_component	3	3254236;3254396;3254432
GO:0000136	alpha-1,6-mannosyltransferase complex	cellular_component	2	3257424;3259486
GO:0000137	Golgi cis cisterna	cellular_component	7	3253625;3253841;3255210;3257111;3257233;3258069;3258444
GO:0000138	Golgi trans cisterna	cellular_component	1	3254981
GO:0000139	Golgi membrane	cellular_component	11	3253852;3253992;3254295;3254526;3254813;3255131;3255489;3256000;3256992;3257429;3259680
GO:0000140	acylglycerone-phosphate reductase activity	molecular_function	1	3258673
GO:0000142	cellular bud neck contractile ring	cellular_component	20	3253223;3253304;3253309;3253698;3255407;3255726;3255907;3256008;3256020;3256760;3257490;3257703;3257957;3258176;3258222;3258347;3258396;3258529;3259086;3259196
GO:0000144	cellular bud neck septin ring	cellular_component	6	3253197;3255823;3256688;3256939;3257836;3258140
GO:0000145	exocyst	cellular_component	7	3253505;3253529;3254470;3254663;3257270;3259307;3259505
GO:0000146	microfilament motor activity	molecular_function	5	3253652;3254871;3256760;3257454;3258222
GO:0000147	actin cortical patch assembly	biological_process	8	3253417;3254948;3255594;3257259;3257364;3257945;3258358;3258750
GO:0000148	1,3-beta-D-glucan synthase complex	cellular_component	4	3255447;3258159;3258687;3258918
GO:0000149	SNARE binding	molecular_function	3	3254947;3256457;3258508
GO:0000150	recombinase activity	molecular_function	2	3253615;3257877
GO:0000151	ubiquitin ligase complex	cellular_component	20	3253210;3253392;3253413;3253668;3253876;3255065;3255460;3255508;3256060;3256315;3257979;3257993;3258028;3258057;3258677;3258734;3259050;3259086;3259328;3259570
GO:0000152	nuclear ubiquitin ligase complex	cellular_component	16	3253392;3253413;3253668;3253876;3255460;3255508;3256060;3256315;3257979;3257993;3258028;3258057;3258677;3258734;3259086;3259570
GO:0000154	rRNA modification	biological_process	13	3253262;3254047;3254154;3254329;3254425;3255590;3256924;3256966;3257711;3257858;3257909;3258236;3259552
GO:0000155	phosphorelay sensor kinase activity	molecular_function	7	3253866;3253993;3254699;3255424;3256127;3258912;3259294
GO:0000156	phosphorelay response regulator activity	molecular_function	2	3255736;3258751
GO:0000159	protein phosphatase type 2A complex	cellular_component	4	3255176;3257901;3258308;3259342
GO:0000160	phosphorelay signal transduction system	biological_process	9	3253866;3253993;3254699;3255212;3255424;3255736;3256127;3258912;3259294
GO:0000161	MAPK cascade involved in osmosensory signaling pathway	biological_process	1	3256601
GO:0000162	tryptophan biosynthetic process	biological_process	6	3253570;3253761;3258378;3258605;3259362;3259660
GO:0000164	protein phosphatase type 1 complex	cellular_component	5	3255713;3257713;3258086;3258355;3258744
GO:0000165	MAPK cascade	biological_process	5	3255784;3256462;3256601;3256721;3259524
GO:0000166	nucleotide binding	molecular_function	22	3253654;3254402;3254458;3254532;3254837;3255350;3256261;3256282;3256311;3256650;3257248;3257336;3257451;3257561;3257695;3257720;3257919;3258005;3258073;3258284;3258699;3259126
GO:0000168	activation of MAPKK activity involved in osmosensory signaling pathway	biological_process	1	3254858
GO:0000169	activation of MAPK activity involved in osmosensory signaling pathway	biological_process	1	3253574
GO:0000170	sphingosine hydroxylase activity	molecular_function	1	3256056
GO:0000171	ribonuclease MRP activity	molecular_function	1	3259629
GO:0000172	ribonuclease MRP complex	cellular_component	1	3259629
GO:0000173	inactivation of MAPK activity involved in osmosensory signaling pathway	biological_process	2	3254879;3256782
GO:0000175	3'-5'-exoribonuclease activity	molecular_function	17	3253462;3253795;3254153;3254820;3256115;3256461;3256570;3256693;3256826;3256872;3257027;3257120;3257344;3257367;3257398;3258385;3258689
GO:0000176	nuclear exosome (RNase complex)	cellular_component	9	3253462;3253795;3256461;3256693;3256872;3257120;3257344;3257367;3257398
GO:0000177	cytoplasmic exosome (RNase complex)	cellular_component	8	3253462;3253795;3256461;3256872;3257120;3257344;3257367;3257398
GO:0000178	exosome (RNase complex)	cellular_component	9	3253462;3253795;3256461;3256693;3256872;3257120;3257344;3257367;3257398
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	1	3254047
GO:0000183	chromatin silencing at rDNA	biological_process	9	3253617;3254109;3254867;3254943;3256249;3256683;3258243;3258655;3259195
GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	biological_process	6	3256118;3256515;3256893;3258190;3258234;3258857
GO:0000186	activation of MAPKK activity	biological_process	1	3254858
GO:0000187	activation of MAPK activity	biological_process	1	3253574
GO:0000188	inactivation of MAPK activity	biological_process	2	3254879;3256782
GO:0000196	MAPK cascade involved in cell wall organization or biogenesis	biological_process	3	3255784;3256462;3256721
GO:0000209	protein polyubiquitination	biological_process	18	3254084;3254124;3254214;3254378;3254644;3256722;3257144;3257145;3257227;3257230;3257505;3257511;3257900;3258240;3258281;3258352;3259328;3259481
GO:0000210	NAD+ diphosphatase activity	molecular_function	1	3258782
GO:0000213	tRNA-intron endonuclease activity	molecular_function	2	3256439;3256552
GO:0000214	tRNA-intron endonuclease complex	cellular_component	2	3256439;3256552
GO:0000215	tRNA 2'-phosphotransferase activity	molecular_function	1	3257601
GO:0000217	DNA secondary structure binding	molecular_function	2	3255644;3258928
GO:0000220	vacuolar proton-transporting V-type ATPase, V0 domain	cellular_component	5	3253366;3254000;3254369;3254677;3256882
GO:0000221	vacuolar proton-transporting V-type ATPase, V1 domain	cellular_component	8	3253292;3253702;3254637;3256138;3256674;3257660;3258107;3259738
GO:0000224	peptide-N4-(N-acetyl-beta-glucosaminyl)asparagine amidase activity	molecular_function	1	3256632
GO:0000225	N-acetylglucosaminylphosphatidylinositol deacetylase activity	molecular_function	1	3256662
GO:0000226	microtubule cytoskeleton organization	biological_process	22	3253614;3253758;3253898;3253916;3254438;3254841;3255440;3255581;3255629;3256017;3256070;3256159;3256318;3257512;3257912;3257943;3258441;3258604;3258851;3258906;3258924;3259168
GO:0000227	oxaloacetate secondary active transmembrane transporter activity	molecular_function	1	3256306
GO:0000228	nuclear chromosome	cellular_component	13	3253615;3253654;3253738;3254068;3254234;3254837;3255074;3256026;3256282;3256655;3257590;3258967;3259338
GO:0000229	cytoplasmic chromosome	cellular_component	1	3259484
GO:0000234	phosphoethanolamine N-methyltransferase activity	molecular_function	1	3259099
GO:0000243	commitment complex	cellular_component	9	3253767;3255026;3255547;3255626;3255741;3257032;3258099;3258544;3259503
GO:0000244	spliceosomal tri-snRNP complex assembly	biological_process	1	3255920
GO:0000245	spliceosomal complex assembly	biological_process	7	3253342;3253414;3255920;3256973;3258809;3259645;3259646
GO:0000246	delta24(24-1) sterol reductase activity	molecular_function	1	3256146
GO:0000247	C-8 sterol isomerase activity	molecular_function	1	3253831
GO:0000248	C-5 sterol desaturase activity	molecular_function	1	3253358
GO:0000249	C-22 sterol desaturase activity	molecular_function	1	3258318
GO:0000250	lanosterol synthase activity	molecular_function	1	3257258
GO:0000252	C-3 sterol dehydrogenase (C-4 sterol decarboxylase) activity	molecular_function	1	3254034
GO:0000253	3-keto sterol reductase activity	molecular_function	1	3256919
GO:0000254	C-4 methylsterol oxidase activity	molecular_function	1	3256813
GO:0000255	allantoin metabolic process	biological_process	4	3256510;3256911;3257360;3258229
GO:0000256	allantoin catabolic process	biological_process	4	3256510;3256911;3257360;3258229
GO:0000262	mitochondrial chromosome	cellular_component	1	3259484
GO:0000266	mitochondrial fission	biological_process	2	3256181;3257729
GO:0000267	cell fraction	cellular_component	2	3254580;3259335
GO:0000268	peroxisome targeting sequence binding	molecular_function	3	3253268;3254505;3255595
GO:0000271	polysaccharide biosynthetic process	biological_process	21	3253309;3254493;3254689;3255210;3255447;3255512;3255812;3256020;3256900;3257111;3257233;3257323;3257338;3257535;3257703;3258069;3258347;3258396;3258529;3259196;3259237
GO:0000272	polysaccharide catabolic process	biological_process	3	3254194;3256355;3258076
GO:0000274	mitochondrial proton-transporting ATP synthase, stator stalk	cellular_component	2	3256014;3256631
GO:0000276	mitochondrial proton-transporting ATP synthase complex, coupling factor F(o)	cellular_component	2	3256281;3256690
GO:0000279	M phase	biological_process	2	3257542;3259017
GO:0000280	nuclear division	biological_process	25	3253378;3253874;3254333;3255074;3255225;3255480;3255713;3256282;3256321;3256358;3257003;3257160;3257512;3257559;3257617;3257871;3257923;3258178;3258398;3258703;3259088;3259145;3259475;3259481;3259519
GO:0000282	cellular bud site selection	biological_process	42	3253223;3253505;3253529;3253539;3254027;3254121;3254236;3254396;3254432;3254467;3254470;3254663;3254815;3254870;3254871;3255823;3255971;3256091;3256141;3256405;3256481;3256613;3256666;3256688;3256760;3256939;3257063;3257270;3257391;3257694;3257836;3257888;3258140;3258222;3258358;3258468;3258612;3258631;3258750;3259229;3259307;3259505
GO:0000285	1-phosphatidylinositol-3-phosphate 5-kinase activity	molecular_function	2	3255150;3256914
GO:0000288	nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay	biological_process	10	3253296;3254857;3256059;3256095;3256258;3256570;3256826;3257382;3258267;3258689
GO:0000289	nuclear-transcribed mRNA poly(A) tail shortening	biological_process	6	3254820;3256115;3256570;3256826;3258385;3258689
GO:0000290	deadenylation-dependent decapping of nuclear-transcribed mRNA	biological_process	5	3253296;3254610;3254857;3255421;3256118
GO:0000293	ferric-chelate reductase activity	molecular_function	6	3253695;3257132;3257324;3258879;3258962;3259694
GO:0000295	adenine nucleotide transmembrane transporter activity	molecular_function	5	3254357;3254761;3255047;3255179;3259078
GO:0000297	spermine transmembrane transporter activity	molecular_function	10	3253321;3254152;3254488;3255053;3256539;3256600;3256639;3256761;3257925;3258774
GO:0000298	endopolyphosphatase activity	molecular_function	1	3257645
GO:0000299	integral to membrane of membrane fraction	cellular_component	1	3254641
GO:0000300	peripheral to membrane of membrane fraction	cellular_component	5	3255131;3255235;3257078;3257673;3259435
GO:0000301	retrograde transport, vesicle recycling within Golgi	biological_process	2	3255122;3257673
GO:0000302	response to reactive oxygen species	biological_process	13	3253705;3253866;3253993;3254699;3254779;3255420;3255424;3255730;3255736;3256127;3256670;3258912;3259294
GO:0000304	response to singlet oxygen	biological_process	5	3253705;3254779;3255420;3255730;3256670
GO:0000306	extrinsic component of vacuolar membrane	cellular_component	1	3256122
GO:0000307	cyclin-dependent protein kinase holoenzyme complex	cellular_component	3	3253374;3258870;3259277
GO:0000314	organellar small ribosomal subunit	cellular_component	17	3253250;3254434;3254660;3254793;3255535;3255811;3256053;3256136;3256624;3257439;3257475;3257701;3258258;3258621;3259537;3259770;3259785
GO:0000315	organellar large ribosomal subunit	cellular_component	25	3253327;3253901;3254306;3254322;3254447;3255565;3255790;3255873;3256135;3256179;3256415;3256596;3256669;3256739;3256831;3257014;3257499;3257774;3257793;3258662;3258738;3259416;3259477;3259693;3259707
GO:0000316	sulfite transport	biological_process	1	3253339
GO:0000319	sulfite transmembrane transporter activity	molecular_function	1	3253339
GO:0000322	storage vacuole	cellular_component	58	3253252;3253261;3253299;3253437;3253476;3253522;3253777;3254050;3254063;3254067;3254099;3254300;3254380;3254531;3254562;3254708;3254860;3255017;3255184;3255534;3255808;3255889;3255948;3256097;3256267;3256350;3256404;3256450;3256654;3256839;3256875;3257041;3257071;3257143;3257260;3257446;3257491;3257568;3257580;3257624;3257647;3257682;3257771;3258019;3258050;3258156;3258208;3258277;3258678;3258705;3258741;3258871;3258998;3259232;3259463;3259612;3259700;3259753
GO:0000323	lytic vacuole	cellular_component	59	3253252;3253261;3253299;3253437;3253455;3253476;3253522;3253777;3254050;3254063;3254067;3254099;3254300;3254380;3254531;3254562;3254708;3254860;3255017;3255184;3255534;3255808;3255889;3255948;3256097;3256267;3256350;3256404;3256450;3256654;3256839;3256875;3257041;3257071;3257143;3257260;3257446;3257491;3257568;3257580;3257624;3257647;3257682;3257771;3258019;3258050;3258156;3258208;3258277;3258678;3258705;3258741;3258871;3258998;3259232;3259463;3259612;3259700;3259753
GO:0000324	fungal-type vacuole	cellular_component	58	3253252;3253261;3253299;3253437;3253476;3253522;3253777;3254050;3254063;3254067;3254099;3254300;3254380;3254531;3254562;3254708;3254860;3255017;3255184;3255534;3255808;3255889;3255948;3256097;3256267;3256350;3256404;3256450;3256654;3256839;3256875;3257041;3257071;3257143;3257260;3257446;3257491;3257568;3257580;3257624;3257647;3257682;3257771;3258019;3258050;3258156;3258208;3258277;3258678;3258705;3258741;3258871;3258998;3259232;3259463;3259612;3259700;3259753
GO:0000329	fungal-type vacuole membrane	cellular_component	42	3253292;3253411;3253702;3253849;3253852;3254295;3254302;3254527;3254533;3254939;3255337;3255360;3255435;3255484;3255748;3255882;3256048;3256103;3256122;3256138;3256287;3256434;3256485;3256505;3256548;3256673;3256674;3256680;3256852;3256977;3256992;3257226;3257310;3257348;3257624;3257660;3257695;3257964;3257965;3258045;3258107;3259271
GO:0000333	telomerase catalytic core complex	cellular_component	1	3257583
GO:0000334	3-hydroxyanthranilate 3,4-dioxygenase activity	molecular_function	1	3255579
GO:0000338	protein deneddylation	biological_process	1	3254222
GO:0000339	RNA cap binding	molecular_function	2	3253296;3254857
GO:0000346	transcription export complex	cellular_component	2	3253478;3258869
GO:0000347	THO complex	cellular_component	1	3255731
GO:0000375	RNA splicing, via transesterification reactions	biological_process	47	3253209;3253342;3253470;3253482;3253726;3253760;3253767;3254004;3254033;3254076;3254565;3254724;3254791;3255026;3255436;3255474;3255547;3255626;3255741;3255965;3256044;3256046;3256140;3256168;3256293;3256458;3256459;3256476;3256829;3257032;3257141;3257215;3257585;3257860;3258099;3258130;3258354;3258404;3258439;3258544;3258685;3258728;3258829;3258832;3259504;3259505;3259727
GO:0000377	RNA splicing, via transesterification reactions with bulged adenosine as nucleophile	biological_process	47	3253209;3253342;3253470;3253482;3253726;3253760;3253767;3254004;3254033;3254076;3254565;3254724;3254791;3255026;3255436;3255474;3255547;3255626;3255741;3255965;3256044;3256046;3256140;3256168;3256293;3256458;3256459;3256476;3256829;3257032;3257141;3257215;3257585;3257860;3258099;3258130;3258354;3258404;3258439;3258544;3258685;3258728;3258829;3258832;3259504;3259505;3259727
GO:0000387	spliceosomal snRNP assembly	biological_process	1	3255920
GO:0000394	RNA splicing, via endonucleolytic cleavage and ligation	biological_process	8	3253202;3255478;3255711;3256439;3256552;3257273;3257540;3257601
GO:0000398	mRNA splicing, via spliceosome	biological_process	47	3253209;3253342;3253470;3253482;3253726;3253760;3253767;3254004;3254033;3254076;3254565;3254724;3254791;3255026;3255436;3255474;3255547;3255626;3255741;3255965;3256044;3256046;3256140;3256168;3256293;3256458;3256459;3256476;3256829;3257032;3257141;3257215;3257585;3257860;3258099;3258130;3258354;3258404;3258439;3258544;3258685;3258728;3258829;3258832;3259504;3259505;3259727
GO:0000399	cellular bud neck septin structure	cellular_component	6	3253197;3255823;3256688;3256939;3257836;3258140
GO:0000428	DNA-directed RNA polymerase complex	cellular_component	25	3253818;3254110;3254413;3254534;3255880;3255974;3255984;3256285;3256695;3256921;3256965;3256969;3256971;3257411;3257619;3257907;3257911;3258055;3258134;3258149;3258319;3258957;3259407;3259437;3259518
GO:0000501	flocculation via cell wall protein-carbohydrate interaction	biological_process	3	3257844;3258311;3258943
GO:0000502	proteasome complex	cellular_component	9	3253364;3253578;3253708;3254880;3256722;3257145;3257227;3257230;3258352
GO:0000702	oxidized base lesion DNA N-glycosylase activity	molecular_function	2	3256018;3258636
GO:0000703	oxidized pyrimidine nucleobase lesion DNA N-glycosylase activity	molecular_function	1	3258636
GO:0000706	meiotic DNA double-strand break processing	biological_process	2	3255429;3257628
GO:0000707	meiotic DNA recombinase assembly	biological_process	1	3256026
GO:0000709	meiotic joint molecule formation	biological_process	2	3253615;3255074
GO:0000715	nucleotide-excision repair, DNA damage recognition	biological_process	6	3253530;3254368;3254899;3257118;3257704;3258950
GO:0000717	nucleotide-excision repair, DNA duplex unwinding	biological_process	5	3253270;3253925;3255468;3258102;3259758
GO:0000721	(R,R)-butanediol dehydrogenase activity	molecular_function	1	3255182
GO:0000722	telomere maintenance via recombination	biological_process	5	3253615;3255429;3256026;3256842;3258743
GO:0000723	telomere maintenance	biological_process	15	3253615;3254253;3254845;3255429;3255939;3256026;3256361;3256842;3257583;3258065;3258743;3259297;3259345;3259551;3259597
GO:0000724	double-strand break repair via homologous recombination	biological_process	9	3253615;3255429;3255939;3256026;3256676;3256842;3257628;3258743;3259551
GO:0000725	recombinational repair	biological_process	9	3253615;3255429;3255939;3256026;3256676;3256842;3257628;3258743;3259551
GO:0000726	non-recombinational repair	biological_process	12	3253615;3254109;3254392;3254986;3255429;3255939;3256026;3256473;3256842;3257628;3258743;3259551
GO:0000727	double-strand break repair via break-induced replication	biological_process	7	3253615;3255429;3256026;3256676;3256842;3257628;3258743
GO:0000729	DNA double-strand break processing	biological_process	2	3255429;3257628
GO:0000730	DNA recombinase assembly	biological_process	1	3256026
GO:0000731	DNA synthesis involved in DNA repair	biological_process	5	3254260;3254656;3256305;3257380;3258454
GO:0000735	removal of nonhomologous ends	biological_process	5	3253654;3254837;3256655;3258456;3259172
GO:0000736	double-strand break repair via single-strand annealing, removal of nonhomologous ends	biological_process	2	3258456;3259172
GO:0000737	DNA catabolic process, endonucleolytic	biological_process	5	3253654;3254837;3256655;3258456;3259172
GO:0000738	DNA catabolic process, exonucleolytic	biological_process	2	3255429;3257628
GO:0000739	DNA strand annealing activity	molecular_function	1	3256026
GO:0000741	karyogamy	biological_process	5	3255397;3257078;3258178;3259519;3259746
GO:0000742	karyogamy involved in conjugation with cellular fusion	biological_process	4	3255397;3257078;3258178;3259519
GO:0000743	nuclear migration involved in conjugation with cellular fusion	biological_process	3	3255025;3255992;3256397
GO:0000746	conjugation	biological_process	19	3253424;3253611;3255388;3255823;3255840;3256022;3256115;3256187;3256487;3256688;3256939;3257051;3257170;3257836;3258044;3258675;3259186;3259534;3259598
GO:0000747	conjugation with cellular fusion	biological_process	19	3253424;3253611;3255388;3255823;3255840;3256022;3256115;3256187;3256487;3256688;3256939;3257051;3257170;3257836;3258044;3258675;3259186;3259534;3259598
GO:0000749	response to pheromone involved in conjugation with cellular fusion	biological_process	3	3256570;3256826;3258872
GO:0000750	pheromone-dependent signal transduction involved in conjugation with cellular fusion	biological_process	20	3253361;3253861;3254879;3255108;3255931;3256130;3256601;3256750;3256962;3257047;3257093;3257328;3257550;3257577;3257687;3258289;3258468;3259243;3259596;3259730
GO:0000751	mitotic cell cycle arrest in response to pheromone	biological_process	2	3253550;3254325
GO:0000753	cell morphogenesis involved in conjugation with cellular fusion	biological_process	6	3254563;3254795;3256939;3257794;3258872;3259596
GO:0000754	adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion	biological_process	5	3253749;3254086;3254222;3254235;3257029
GO:0000755	cytogamy	biological_process	2	3253205;3256955
