go_id	go_term	go_domain	size	genes
GO:0000160	phosphorelay signal transduction system	biological_process	165	3475356;3475381;3475471;3475472;3475551;3475552;3475553;3475554;3475611;3475710;3475711;3475712;3475789;3475790;3475957;3475958;3475981;3475982;3476075;3476077;3476224;3476225;3476226;3476254;3476255;3476334;3476335;3476337;3476338;3476358;3476461;3476462;3476499;3476565;3476566;3476592;3476593;3476918;3476919;3476943;3476944;3476966;3477078;3477083;3477136;3477143;3477158;3477219;3477220;3477228;3477236;3477237;3477254;3477322;3477323;3477324;3477325;3477364;3477365;3477369;3477408;3477415;3477601;3477604;3477769;3477770;3477810;3477811;3477866;3477867;3477868;3477871;3477872;3478084;3478085;3478092;3478106;3478107;3478108;3478109;3478213;3478305;3478417;3478418;3478532;3478568;3478569;3478570;3478588;3478589;3478593;3478594;3478601;3478609;3478610;3478684;3478685;3478734;3478735;3478754;3478819;3478820;3478827;3478828;3478907;3478911;3478913;3479058;3479063;3479129;3479162;3479188;3479213;3479214;3479246;3479247;3479263;3479286;3479287;3479298;3479306;3479330;3479331;3479406;3479407;3479460;3479461;3479515;3479516;3479601;3479622;3479669;3479701;3479818;3480015;3480016;3480073;3480084;3480085;3480151;3480195;3480198;3480199;3480374;3480478;3480479;3480484;3480608;3480610;3480690;3480780;3480793;3480794;3480869;3480870;3480893;3480894;3480968;3480969;3481219;3481253;3481264;3481276;3481279;3481289
GO:0000162	tryptophan biosynthetic process	biological_process	7	3479996;3479997;3479998;3480004;3480636;3480637;3480638
GO:0000166	nucleotide binding	molecular_function	2	3477528;3481072
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	1	3480024
GO:0000210	NAD+ diphosphatase activity	molecular_function	1	3477808
GO:0000256	allantoin catabolic process	biological_process	3	3476271;3478491;3478492
GO:0000257	nitrilase activity	molecular_function	1	3477902
GO:0000270	peptidoglycan metabolic process	biological_process	1	3479836
GO:0000271	polysaccharide biosynthetic process	biological_process	25	3475801;3475943;3476049;3476051;3476052;3476053;3476055;3476060;3476673;3476676;3476948;3476949;3476950;3476952;3476953;3478429;3479508;3479510;3479879;3479881;3479882;3480424;3481104;3481110;3481114
GO:0000287	magnesium ion binding	molecular_function	4	3475512;3477808;3479223;3479870
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	molecular_function	1	3479847
GO:0000310	xanthine phosphoribosyltransferase activity	molecular_function	1	3480403
GO:0000345	cytosolic DNA-directed RNA polymerase complex	cellular_component	4	3479946;3479975;3479976;3480432
GO:0000721	(R,R)-butanediol dehydrogenase activity	molecular_function	2	3476141;3477246
GO:0000774	adenyl-nucleotide exchange factor activity	molecular_function	1	3481409
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase activity	molecular_function	1	3479907
GO:0000908	taurine dioxygenase activity	molecular_function	1	3480862
GO:0000910	cytokinesis	biological_process	11	3476829;3477258;3478504;3479466;3479467;3479468;3479478;3480227;3480228;3480593;3480594
GO:0000917	barrier septum assembly	biological_process	5	3475486;3477561;3477580;3477641;3479468
GO:0000918	barrier septum site selection	biological_process	3	3478502;3478503;3478504
GO:0001522	pseudouridine synthesis	biological_process	7	3476961;3477263;3477558;3478505;3478971;3479698;3479815
GO:0001539	cilium or flagellum-dependent cell motility	biological_process	39	3477216;3477217;3477218;3477221;3477222;3477223;3477224;3477225;3477230;3477231;3477232;3477233;3477234;3477586;3477587;3477589;3477597;3477599;3477602;3478192;3478193;3478194;3478195;3478196;3478197;3478198;3478201;3478208;3478209;3478210;3478596;3478597;3478598;3478599;3478602;3479737;3480348;3481146;3481147
GO:0001680	tRNA 3'-terminal CCA addition	biological_process	1	3480031
GO:0001760	aminocarboxymuconate-semialdehyde decarboxylase activity	molecular_function	1	3479053
GO:0001887	selenium compound metabolic process	biological_process	1	3475916
GO:0002049	pyoverdine biosynthetic process	biological_process	10	3476380;3476387;3476388;3476389;3476390;3476391;3476917;3476927;3476929;3477973
GO:0002098	tRNA wobble uridine modification	biological_process	1	3478255
GO:0003674	molecular_function	molecular_function	1527	3475335;3475336;3475344;3475351;3475352;3475361;3475362;3475363;3475364;3475365;3475383;3475392;3475397;3475399;3475401;3475402;3475419;3475420;3475421;3475424;3475425;3475428;3475431;3475435;3475437;3475438;3475440;3475445;3475459;3475462;3475474;3475475;3475479;3475488;3475489;3475491;3475495;3475521;3475533;3475544;3475549;3475559;3475561;3475562;3475567;3475568;3475572;3475576;3475582;3475585;3475587;3475601;3475602;3475608;3475614;3475619;3475620;3475622;3475623;3475630;3475659;3475662;3475667;3475680;3475681;3475683;3475687;3475690;3475700;3475703;3475713;3475714;3475716;3475718;3475719;3475720;3475722;3475723;3475724;3475728;3475730;3475731;3475734;3475736;3475743;3475746;3475748;3475760;3475761;3475768;3475771;3475774;3475779;3475780;3475781;3475784;3475785;3475786;3475791;3475794;3475809;3475811;3475816;3475820;3475821;3475822;3475823;3475825;3475832;3475834;3475835;3475836;3475844;3475847;3475856;3475860;3475865;3475869;3475873;3475874;3475877;3475883;3475885;3475888;3475894;3475896;3475897;3475901;3475902;3475908;3475914;3475923;3475925;3475926;3475927;3475929;3475930;3475934;3475941;3475942;3475944;3475963;3475967;3475969;3475973;3475980;3475986;3475987;3475992;3476000;3476025;3476054;3476060;3476061;3476062;3476063;3476064;3476065;3476066;3476068;3476070;3476088;3476089;3476091;3476092;3476093;3476096;3476098;3476101;3476102;3476103;3476105;3476108;3476112;3476113;3476114;3476115;3476123;3476124;3476128;3476129;3476135;3476137;3476151;3476153;3476155;3476158;3476164;3476169;3476177;3476181;3476190;3476202;3476207;3476208;3476217;3476218;3476219;3476220;3476221;3476223;3476230;3476234;3476236;3476241;3476242;3476243;3476247;3476250;3476256;3476266;3476267;3476274;3476281;3476285;3476293;3476294;3476297;3476298;3476300;3476303;3476308;3476317;3476320;3476321;3476322;3476339;3476342;3476343;3476346;3476348;3476351;3476352;3476353;3476357;3476360;3476362;3476363;3476365;3476385;3476386;3476403;3476415;3476419;3476420;3476423;3476426;3476427;3476428;3476429;3476430;3476432;3476440;3476448;3476449;3476450;3476452;3476458;3476459;3476463;3476464;3476465;3476473;3476484;3476486;3476491;3476494;3476495;3476500;3476501;3476507;3476508;3476510;3476511;3476514;3476521;3476523;3476527;3476531;3476538;3476548;3476551;3476552;3476562;3476569;3476570;3476572;3476573;3476575;3476580;3476582;3476594;3476596;3476597;3476603;3476604;3476605;3476606;3476607;3476608;3476609;3476610;3476615;3476616;3476617;3476619;3476620;3476625;3476627;3476633;3476635;3476643;3476644;3476645;3476647;3476648;3476649;3476651;3476652;3476653;3476655;3476656;3476658;3476665;3476668;3476671;3476672;3476683;3476690;3476692;3476694;3476700;3476702;3476711;3476716;3476720;3476722;3476731;3476736;3476737;3476738;3476746;3476749;3476750;3476751;3476754;3476756;3476758;3476759;3476762;3476765;3476767;3476768;3476769;3476770;3476771;3476772;3476773;3476775;3476776;3476778;3476779;3476782;3476783;3476787;3476789;3476798;3476807;3476811;3476812;3476813;3476814;3476815;3476816;3476817;3476821;3476822;3476824;3476825;3476851;3476852;3476853;3476854;3476855;3476856;3476857;3476858;3476859;3476862;3476863;3476864;3476865;3476866;3476868;3476869;3476872;3476873;3476874;3476878;3476879;3476880;3476881;3476882;3476884;3476885;3476886;3476887;3476888;3476893;3476894;3476897;3476900;3476902;3476904;3476907;3476908;3476909;3476910;3476925;3476926;3476932;3476939;3476951;3476954;3476955;3476958;3476962;3476965;3476967;3476968;3476971;3476972;3476976;3476980;3476992;3477001;3477009;3477011;3477012;3477023;3477033;3477038;3477042;3477043;3477046;3477048;3477051;3477052;3477054;3477058;3477067;3477068;3477072;3477073;3477074;3477076;3477079;3477081;3477082;3477084;3477088;3477093;3477095;3477100;3477101;3477102;3477103;3477104;3477105;3477106;3477110;3477111;3477113;3477114;3477115;3477116;3477117;3477120;3477121;3477122;3477125;3477144;3477147;3477148;3477150;3477152;3477156;3477175;3477177;3477183;3477186;3477187;3477191;3477192;3477193;3477207;3477247;3477253;3477262;3477264;3477265;3477269;3477274;3477275;3477280;3477283;3477284;3477288;3477289;3477290;3477291;3477293;3477294;3477296;3477298;3477327;3477330;3477331;3477335;3477336;3477337;3477340;3477341;3477342;3477343;3477344;3477346;3477347;3477351;3477352;3477357;3477358;3477359;3477360;3477368;3477379;3477381;3477382;3477383;3477386;3477389;3477391;3477392;3477393;3477398;3477399;3477401;3477403;3477409;3477411;3477412;3477413;3477414;3477421;3477427;3477428;3477436;3477446;3477449;3477455;3477459;3477460;3477469;3477473;3477475;3477479;3477492;3477495;3477502;3477503;3477506;3477526;3477531;3477533;3477543;3477555;3477566;3477571;3477575;3477576;3477577;3477579;3477585;3477594;3477607;3477608;3477617;3477621;3477634;3477643;3477648;3477650;3477651;3477653;3477654;3477655;3477657;3477660;3477662;3477664;3477665;3477666;3477667;3477668;3477674;3477675;3477676;3477677;3477678;3477679;3477680;3477681;3477684;3477687;3477688;3477699;3477701;3477715;3477716;3477718;3477719;3477733;3477736;3477749;3477751;3477752;3477756;3477759;3477761;3477762;3477763;3477764;3477771;3477772;3477773;3477777;3477785;3477800;3477804;3477807;3477814;3477815;3477818;3477819;3477820;3477824;3477825;3477829;3477832;3477837;3477841;3477846;3477848;3477850;3477854;3477863;3477865;3477873;3477876;3477878;3477890;3477891;3477892;3477893;3477894;3477899;3477900;3477904;3477916;3477918;3477938;3477941;3477948;3477951;3477952;3477954;3477961;3477962;3477965;3477972;3477975;3477983;3477986;3477989;3477991;3477992;3478002;3478005;3478007;3478008;3478013;3478017;3478019;3478020;3478021;3478022;3478023;3478024;3478025;3478034;3478055;3478056;3478060;3478061;3478062;3478063;3478065;3478066;3478067;3478071;3478072;3478073;3478080;3478088;3478089;3478090;3478091;3478097;3478102;3478111;3478112;3478113;3478128;3478133;3478146;3478152;3478153;3478154;3478155;3478156;3478158;3478160;3478162;3478163;3478166;3478167;3478170;3478171;3478184;3478185;3478186;3478206;3478207;3478215;3478216;3478219;3478222;3478223;3478248;3478250;3478251;3478278;3478294;3478295;3478313;3478320;3478326;3478333;3478334;3478337;3478339;3478340;3478345;3478347;3478353;3478359;3478360;3478362;3478365;3478366;3478369;3478375;3478376;3478380;3478386;3478388;3478394;3478399;3478400;3478406;3478412;3478414;3478415;3478424;3478447;3478450;3478452;3478459;3478460;3478464;3478465;3478473;3478476;3478479;3478480;3478481;3478495;3478498;3478511;3478519;3478520;3478521;3478523;3478524;3478534;3478535;3478536;3478551;3478554;3478555;3478558;3478561;3478562;3478563;3478572;3478577;3478582;3478583;3478590;3478605;3478611;3478612;3478613;3478614;3478615;3478625;3478640;3478641;3478642;3478644;3478645;3478649;3478651;3478653;3478657;3478658;3478668;3478673;3478678;3478679;3478680;3478700;3478704;3478711;3478718;3478719;3478720;3478727;3478744;3478746;3478753;3478760;3478763;3478764;3478770;3478773;3478774;3478777;3478778;3478780;3478781;3478787;3478793;3478794;3478797;3478799;3478800;3478805;3478810;3478814;3478817;3478818;3478821;3478824;3478825;3478829;3478835;3478848;3478849;3478851;3478852;3478854;3478858;3478859;3478861;3478862;3478864;3478865;3478869;3478872;3478873;3478874;3478887;3478892;3478895;3478896;3478897;3478902;3478903;3478906;3478908;3478920;3478922;3478932;3478942;3478943;3478944;3478945;3478946;3478961;3478964;3478968;3478972;3478976;3478977;3478980;3478992;3478993;3478995;3479003;3479006;3479014;3479019;3479020;3479021;3479022;3479023;3479029;3479033;3479034;3479046;3479054;3479059;3479062;3479066;3479069;3479070;3479078;3479080;3479081;3479088;3479101;3479102;3479103;3479106;3479108;3479110;3479111;3479114;3479115;3479116;3479117;3479118;3479119;3479120;3479121;3479122;3479123;3479124;3479125;3479126;3479127;3479130;3479136;3479140;3479141;3479142;3479152;3479155;3479158;3479159;3479161;3479167;3479177;3479179;3479186;3479193;3479194;3479196;3479200;3479201;3479202;3479203;3479205;3479206;3479207;3479216;3479218;3479219;3479228;3479231;3479232;3479235;3479239;3479240;3479241;3479242;3479243;3479254;3479256;3479260;3479262;3479273;3479288;3479289;3479290;3479291;3479293;3479296;3479297;3479313;3479315;3479316;3479321;3479328;3479329;3479332;3479335;3479336;3479347;3479348;3479352;3479358;3479363;3479366;3479381;3479388;3479390;3479392;3479393;3479397;3479400;3479402;3479408;3479409;3479411;3479412;3479413;3479416;3479417;3479420;3479421;3479424;3479425;3479437;3479440;3479454;3479455;3479458;3479462;3479480;3479481;3479482;3479498;3479499;3479500;3479509;3479513;3479519;3479520;3479527;3479531;3479532;3479534;3479535;3479536;3479537;3479539;3479540;3479541;3479546;3479547;3479548;3479552;3479555;3479557;3479558;3479559;3479583;3479587;3479588;3479591;3479593;3479594;3479599;3479603;3479608;3479618;3479625;3479626;3479629;3479635;3479637;3479639;3479640;3479641;3479642;3479646;3479647;3479652;3479653;3479655;3479659;3479668;3479678;3479680;3479687;3479688;3479691;3479697;3479699;3479700;3479705;3479706;3479707;3479723;3479724;3479726;3479727;3479728;3479729;3479731;3479732;3479733;3479747;3479763;3479782;3479783;3479791;3479795;3479801;3479805;3479806;3479807;3479810;3479812;3479814;3479822;3479823;3479825;3479826;3479829;3479830;3479832;3479834;3479839;3479841;3479845;3479852;3479857;3479862;3479863;3479869;3479873;3479876;3479877;3479880;3479890;3479891;3479892;3479893;3479894;3479895;3479901;3479903;3479912;3479915;3479916;3479919;3479920;3479930;3479932;3479934;3479935;3479936;3479937;3479938;3479939;3479987;3479992;3479995;3480008;3480017;3480020;3480028;3480040;3480051;3480060;3480069;3480079;3480080;3480081;3480082;3480083;3480089;3480091;3480094;3480102;3480113;3480115;3480120;3480122;3480125;3480127;3480129;3480130;3480142;3480145;3480146;3480149;3480150;3480154;3480155;3480162;3480165;3480166;3480193;3480203;3480208;3480210;3480213;3480216;3480219;3480238;3480243;3480244;3480246;3480248;3480250;3480253;3480256;3480259;3480269;3480274;3480275;3480276;3480279;3480280;3480284;3480288;3480290;3480315;3480317;3480320;3480321;3480322;3480338;3480341;3480364;3480366;3480377;3480378;3480382;3480388;3480389;3480393;3480394;3480396;3480404;3480411;3480413;3480428;3480430;3480435;3480436;3480442;3480444;3480450;3480451;3480452;3480456;3480460;3480465;3480467;3480468;3480469;3480477;3480482;3480483;3480493;3480499;3480500;3480501;3480506;3480507;3480511;3480513;3480514;3480526;3480533;3480534;3480535;3480540;3480542;3480545;3480547;3480555;3480558;3480559;3480560;3480568;3480573;3480574;3480578;3480580;3480581;3480600;3480605;3480606;3480607;3480609;3480617;3480633;3480634;3480635;3480639;3480640;3480641;3480644;3480645;3480646;3480647;3480649;3480651;3480664;3480665;3480666;3480674;3480680;3480691;3480692;3480693;3480696;3480700;3480703;3480705;3480706;3480707;3480708;3480709;3480710;3480718;3480724;3480726;3480742;3480743;3480744;3480746;3480747;3480750;3480754;3480761;3480762;3480764;3480768;3480769;3480770;3480771;3480773;3480774;3480775;3480784;3480789;3480792;3480796;3480807;3480808;3480810;3480812;3480821;3480823;3480828;3480860;3480872;3480873;3480875;3480878;3480879;3480880;3480885;3480892;3480902;3480904;3480905;3480907;3480910;3480912;3480914;3480915;3480919;3480929;3480931;3480937;3480938;3480939;3480944;3480946;3480947;3480954;3480957;3480961;3480963;3480967;3480974;3480975;3480980;3480982;3480983;3480985;3480987;3480988;3480991;3481017;3481019;3481026;3481043;3481049;3481050;3481051;3481054;3481056;3481059;3481060;3481064;3481067;3481071;3481074;3481075;3481082;3481083;3481088;3481094;3481095;3481108;3481111;3481112;3481119;3481122;3481131;3481133;3481135;3481137;3481145;3481150;3481153;3481170;3481174;3481175;3481178;3481180;3481186;3481200;3481207;3481212;3481213;3481214;3481215;3481218;3481231;3481236;3481238;3481240;3481241;3481242;3481250;3481251;3481252;3481258;3481265;3481270;3481271;3481272;3481273;3481274;3481275;3481277;3481278;3481280;3481285;3481287;3481288;3481290;3481291;3481300;3481310;3481312;3481327;3481329;3481333;3481334;3481351;3481364;3481365;3481366;3481367;3481368;3481369;3481373;3481374;3481375;3481377;3481378;3481381;3481382;3481387;3481395;3481397;3481399;3481404;3481405;3481406;3481416;3481417;3481430;3481432;3481434;3481446;3481461;3481464;3481465;3481468;3481469;3481471;3481472;3481473;3481474;11124349
GO:0003676	nucleic acid binding	molecular_function	2	3476307;3477212
GO:0003677	DNA binding	molecular_function	38	3475727;3476381;3476505;3476622;3476719;3476928;3477070;3477131;3477471;3477472;3477484;3477574;3477786;3477798;3478264;3478449;3478776;3478929;3478939;3478979;3479009;3479181;3479439;3479664;3479761;3479772;3480038;3480092;3480121;3480472;3480593;3480601;3480721;3480739;3480761;3480874;3480968;3481390
GO:0003681	bent DNA binding	molecular_function	1	3481217
GO:0003684	damaged DNA binding	molecular_function	1	3479113
GO:0003688	DNA replication origin binding	molecular_function	2	3480601;3481031
GO:0003690	double-stranded DNA binding	molecular_function	6	3475935;3476891;3478074;3478332;3479164;3479387
GO:0003697	single-stranded DNA binding	molecular_function	1	3478782
GO:0003700	sequence-specific DNA binding transcription factor activity	molecular_function	429	3475332;3475348;3475350;3475376;3475378;3475381;3475391;3475394;3475412;3475430;3475434;3475444;3475472;3475492;3475498;3475502;3475507;3475513;3475516;3475531;3475539;3475543;3475548;3475554;3475555;3475566;3475589;3475600;3475603;3475607;3475615;3475627;3475632;3475654;3475660;3475665;3475668;3475712;3475738;3475759;3475777;3475789;3475810;3475814;3475826;3475839;3475852;3475878;3475889;3475907;3475909;3475920;3475947;3475950;3475958;3475966;3475981;3476017;3476040;3476076;3476109;3476116;3476134;3476138;3476145;3476156;3476160;3476172;3476183;3476187;3476191;3476201;3476203;3476212;3476214;3476222;3476225;3476228;3476232;3476239;3476254;3476261;3476265;3476276;3476282;3476284;3476302;3476327;3476347;3476354;3476371;3476375;3476381;3476400;3476404;3476409;3476411;3476416;3476455;3476457;3476462;3476471;3476483;3476488;3476492;3476496;3476555;3476565;3476574;3476585;3476593;3476598;3476602;3476612;3476618;3476632;3476639;3476646;3476699;3476704;3476710;3476715;3476719;3476723;3476739;3476763;3476780;3476786;3476790;3476792;3476831;3476901;3476919;3476928;3476931;3476944;3476974;3476979;3476990;3476996;3477010;3477057;3477086;3477109;3477123;3477136;3477170;3477174;3477180;3477218;3477220;3477237;3477240;3477241;3477250;3477254;3477282;3477295;3477299;3477321;3477323;3477325;3477364;3477370;3477385;3477387;3477388;3477394;3477408;3477415;3477417;3477454;3477504;3477520;3477582;3477600;3477632;3477633;3477639;3477659;3477690;3477691;3477698;3477705;3477721;3477722;3477731;3477734;3477737;3477740;3477753;3477757;3477770;3477791;3477792;3477796;3477811;3477833;3477840;3477847;3477853;3477856;3477874;3477889;3477901;3477903;3477908;3477919;3477939;3477969;3477985;3477993;3477997;3478000;3478057;3478085;3478099;3478109;3478126;3478127;3478134;3478169;3478191;3478218;3478232;3478303;3478318;3478322;3478325;3478338;3478361;3478383;3478398;3478417;3478425;3478426;3478483;3478486;3478496;3478509;3478531;3478540;3478569;3478587;3478594;3478608;3478631;3478643;3478646;3478650;3478655;3478667;3478672;3478674;3478676;3478677;3478684;3478696;3478698;3478706;3478735;3478740;3478801;3478808;3478812;3478820;3478842;3478845;3478855;3478868;3478871;3478876;3478890;3478916;3478930;3478938;3478939;3478947;3479012;3479036;3479043;3479072;3479091;3479098;3479198;3479214;3479221;3479224;3479227;3479229;3479247;3479263;3479280;3479287;3479301;3479310;3479319;3479324;3479331;3479354;3479377;3479391;3479401;3479407;3479410;3479429;3479451;3479460;3479495;3479515;3479517;3479518;3479523;3479550;3479573;3479575;3479590;3479598;3479602;3479605;3479607;3479611;3479622;3479630;3479694;3479701;3479740;3479741;3479772;3479776;3479785;3479789;3479803;3479813;3479860;3479926;3479994;3480010;3480015;3480042;3480055;3480067;3480076;3480085;3480092;3480119;3480123;3480132;3480181;3480183;3480234;3480236;3480263;3480265;3480292;3480303;3480316;3480368;3480374;3480399;3480410;3480414;3480440;3480478;3480485;3480497;3480512;3480518;3480529;3480530;3480571;3480577;3480583;3480608;3480632;3480638;3480677;3480690;3480715;3480721;3480735;3480739;3480748;3480767;3480793;3480795;3480802;3480805;3480817;3480822;3480846;3480847;3480853;3480869;3480887;3480893;3480916;3480928;3480940;3480972;3480990;3481022;3481048;3481093;3481126;3481184;3481199;3481203;3481208;3481256;3481279;3481306;3481319;3481321;3481330;3481338;3481344;3481345;3481350;3481354;3481358;3481361;3481371;3481376;3481386;3481401;3481407;3481438;3481458
GO:0003723	RNA binding	molecular_function	10	3475487;3476689;3477377;3477422;3477467;3478372;3478619;3480874;3481157;3481402
GO:0003724	RNA helicase activity	molecular_function	1	3480144
GO:0003735	structural constituent of ribosome	molecular_function	46	3475702;3477198;3477466;3478431;3479307;3479491;3479492;3479568;3479720;3479721;3479945;3479947;3479948;3479949;3479951;3479952;3479953;3479954;3479955;3479956;3479957;3479958;3479959;3479960;3479961;3479962;3479963;3479964;3479965;3479967;3479968;3479969;3479973;3479974;3479977;3479978;3479979;3480419;3481032;3481168;3481169;3481171;3481428;3481453;3481454;3481455
GO:0003743	translation initiation factor activity	molecular_function	4	3478268;3478924;3481267;3481425
GO:0003746	translation elongation factor activity	molecular_function	5	3477199;3477390;3479971;3479972;3479981
GO:0003747	translation release factor activity	molecular_function	2	3476797;3479563
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	12	3475387;3475468;3475612;3476708;3477746;3478298;3478522;3478885;3479711;3479725;3480022;3480367
GO:0003756	protein disulfide isomerase activity	molecular_function	2	3475707;3476922
GO:0003774	motor activity	molecular_function	6	3477226;3477230;3477232;3477233;3478596;3481146
GO:0003824	catalytic activity	molecular_function	106	3475347;3475406;3475407;3475410;3475484;3475485;3475638;3475640;3476039;3476050;3476052;3476085;3476167;3476188;3476493;3476729;3476823;3476949;3476959;3476960;3476969;3476981;3476993;3476994;3476995;3476998;3476999;3477000;3477039;3477089;3477339;3477464;3477488;3477489;3477490;3477510;3477511;3477512;3477519;3477538;3477539;3477564;3477610;3477614;3477707;3477709;3477710;3477711;3477712;3477713;3477726;3477774;3477947;3478039;3478165;3478204;3478306;3478755;3478786;3478985;3479064;3479093;3479094;3479095;3479099;3479100;3479156;3479166;3479168;3479501;3479504;3479510;3479744;3479808;3479843;3479844;3479856;3479881;3479921;3480048;3480222;3480223;3480252;3480281;3480333;3480421;3480491;3480504;3480537;3480642;3480657;3480685;3480760;3480978;3481004;3481033;3481037;3481038;3481039;3481066;3481106;3481129;3481173;3481211;3481360;3481447
GO:0003840	gamma-glutamyltransferase activity	molecular_function	2	3479585;3481355
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	molecular_function	1	3476544
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	molecular_function	1	3481086
GO:0003844	1,4-alpha-glucan branching enzyme activity	molecular_function	1	3477945
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	molecular_function	2	3479672;3480032
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	molecular_function	3	3475386;3477380;3477400
GO:0003852	2-isopropylmalate synthase activity	molecular_function	1	3479357
GO:0003854	3-beta-hydroxy-delta5-steroid dehydrogenase activity	molecular_function	1	3479233
GO:0003855	3-dehydroquinate dehydratase activity	molecular_function	2	3479773;3481262
GO:0003856	3-dehydroquinate synthase activity	molecular_function	1	3481042
GO:0003857	3-hydroxyacyl-CoA dehydrogenase activity	molecular_function	6	3476038;3476541;3477572;3478317;3480126;3480883
GO:0003858	3-hydroxybutyrate dehydrogenase activity	molecular_function	1	3475609
GO:0003861	3-isopropylmalate dehydratase activity	molecular_function	2	3476018;3476019
GO:0003862	3-isopropylmalate dehydrogenase activity	molecular_function	1	3476021
GO:0003863	3-methyl-2-oxobutanoate dehydrogenase (2-methylpropanoyl-transferring) activity	molecular_function	2	3478230;3478231
GO:0003864	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	molecular_function	2	3479628;3479673
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	molecular_function	1	3478433
GO:0003867	4-aminobutyrate transaminase activity	molecular_function	2	3479419;3480779
GO:0003868	4-hydroxyphenylpyruvate dioxygenase activity	molecular_function	2	3476280;3479777
GO:0003871	5-methyltetrahydropteroyltriglutamate-homocysteine S-methyltransferase activity	molecular_function	1	3476761
GO:0003879	ATP phosphoribosyltransferase activity	molecular_function	2	3475456;3481161
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	molecular_function	2	3477802;3479648
GO:0003883	CTP synthase activity	molecular_function	1	3476826
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	molecular_function	1	3476889
GO:0003887	DNA-directed DNA polymerase activity	molecular_function	5	3476970;3477836;3478355;3479113;3480602
GO:0003896	DNA primase activity	molecular_function	1	3480037
GO:0003899	DNA-directed RNA polymerase activity	molecular_function	4	3479946;3479975;3479976;3480432
GO:0003906	DNA-(apurinic or apyrimidinic site) lyase activity	molecular_function	1	3479261
GO:0003908	methylated-DNA-[protein]-cysteine S-methyltransferase activity	molecular_function	1	3479512
GO:0003911	DNA ligase (NAD+) activity	molecular_function	1	3477642
GO:0003916	DNA topoisomerase activity	molecular_function	2	3478437;3480604
GO:0003917	DNA topoisomerase type I activity	molecular_function	2	3477574;3477645
GO:0003918	DNA topoisomerase type II (ATP-hydrolyzing) activity	molecular_function	4	3478437;3480604;3481136;3481139
