go_id	go_term	go_domain	size	genes
GO:0000166	nucleotide binding	molecular_function	1	2686934
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	1	2688537
GO:0000271	polysaccharide biosynthetic process	biological_process	34	2685276|2685377|2685480|2685494|2685506|2685635|2685655|2685788|2685817|2686018|2686168|2686175|2686472|2686597|2686729|2686804|2687074|2687137|2687146|2687170|2687175|2687181|2687275|2687376|2687490|2687584|2687763|2687865|2687905|2688112|2688232|2688238|2688286|2688629
GO:0000272	polysaccharide catabolic process	biological_process	1	2686696
GO:0000286	alanine dehydrogenase activity	molecular_function	1	2686914
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	molecular_function	1	2688342
GO:0000774	adenyl-nucleotide exchange factor activity	molecular_function	1	2688590
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase activity	molecular_function	1	2687086
GO:0000910	cytokinesis	biological_process	12	2685575|2686285|2686322|2686331|2686332|2686562|2686630|2686793|2686857|2686910|2687456|2688702
GO:0000917	barrier septum assembly	biological_process	2	2686697|2687130
GO:0001510	RNA methylation	biological_process	2	2687018|2687765
GO:0001514	selenocysteine incorporation	biological_process	1	2688038
GO:0001539	cilium or flagellum-dependent cell motility	biological_process	27	2685212|2685438|2686094|2686281|2686283|2686295|2686431|2686441|2686456|2686458|2686459|2686462|2686466|2686478|2686495|2686520|2686522|2686555|2686556|2686668|2686794|2686898|2686907|2686908|2686909|2686912|2688518
GO:0001887	selenium compound metabolic process	biological_process	1	2687608
GO:0003674	molecular_function	molecular_function	1391	2685206|2685208|2685209|2685211|2685215|2685216|2685218|2685219|2685220|2685222|2685224|2685225|2685230|2685234|2685238|2685248|2685251|2685253|2685255|2685258|2685259|2685261|2685263|2685271|2685273|2685274|2685277|2685279|2685280|2685281|2685282|2685283|2685286|2685287|2685289|2685292|2685297|2685300|2685301|2685302|2685304|2685313|2685320|2685321|2685323|2685324|2685334|2685335|2685338|2685339|2685341|2685343|2685344|2685347|2685349|2685350|2685353|2685357|2685360|2685364|2685366|2685370|2685371|2685375|2685376|2685382|2685384|2685385|2685388|2685389|2685392|2685396|2685397|2685401|2685402|2685405|2685406|2685410|2685411|2685414|2685416|2685418|2685424|2685425|2685429|2685430|2685438|2685441|2685442|2685444|2685447|2685449|2685452|2685454|2685455|2685457|2685458|2685460|2685461|2685462|2685463|2685465|2685466|2685469|2685470|2685471|2685476|2685481|2685485|2685486|2685488|2685489|2685491|2685492|2685497|2685500|2685502|2685504|2685509|2685510|2685511|2685513|2685514|2685515|2685516|2685518|2685521|2685522|2685523|2685524|2685527|2685530|2685531|2685534|2685535|2685541|2685551|2685554|2685557|2685558|2685561|2685564|2685565|2685567|2685573|2685575|2685584|2685585|2685588|2685589|2685590|2685595|2685596|2685599|2685600|2685604|2685608|2685609|2685610|2685616|2685620|2685631|2685632|2685636|2685637|2685639|2685641|2685645|2685651|2685653|2685659|2685660|2685661|2685662|2685663|2685665|2685666|2685668|2685669|2685670|2685676|2685677|2685679|2685681|2685682|2685683|2685685|2685687|2685691|2685695|2685696|2685697|2685698|2685699|2685702|2685703|2685704|2685705|2685706|2685708|2685710|2685712|2685715|2685723|2685725|2685732|2685743|2685746|2685747|2685750|2685751|2685757|2685761|2685765|2685766|2685767|2685769|2685772|2685773|2685777|2685781|2685783|2685791|2685793|2685794|2685799|2685800|2685803|2685804|2685806|2685807|2685810|2685815|2685816|2685819|2685821|2685828|2685830|2685832|2685834|2685836|2685840|2685842|2685843|2685846|2685849|2685850|2685851|2685853|2685855|2685856|2685857|2685865|2685866|2685867|2685871|2685874|2685875|2685877|2685878|2685879|2685880|2685881|2685882|2685883|2685886|2685888|2685889|2685890|2685891|2685893|2685894|2685896|2685897|2685898|2685899|2685900|2685901|2685905|2685907|2685909|2685910|2685911|2685914|2685915|2685921|2685924|2685925|2685928|2685929|2685930|2685932|2685933|2685934|2685938|2685945|2685946|2685947|2685948|2685949|2685951|2685953|2685954|2685957|2685967|2685970|2685971|2685973|2685974|2685975|2685981|2685983|2685984|2685986|2685988|2685991|2685994|2685997|2685998|2686001|2686002|2686005|2686008|2686009|2686012|2686025|2686026|2686027|2686029|2686030|2686031|2686032|2686036|2686037|2686038|2686043|2686047|2686048|2686049|2686050|2686051|2686052|2686053|2686054|2686057|2686058|2686059|2686060|2686061|2686064|2686065|2686067|2686068|2686069|2686070|2686071|2686072|2686073|2686074|2686075|2686076|2686079|2686085|2686095|2686098|2686099|2686102|2686104|2686105|2686106|2686108|2686110|2686114|2686117|2686118|2686120|2686121|2686123|2686125|2686127|2686133|2686134|2686135|2686136|2686142|2686143|2686144|2686147|2686148|2686149|2686150|2686152|2686154|2686155|2686156|2686159|2686165|2686166|2686167|2686173|2686176|2686177|2686181|2686183|2686186|2686188|2686189|2686190|2686192|2686198|2686204|2686205|2686207|2686209|2686212|2686215|2686218|2686220|2686221|2686223|2686224|2686225|2686226|2686227|2686229|2686230|2686231|2686235|2686239|2686240|2686242|2686243|2686245|2686246|2686247|2686251|2686253|2686256|2686258|2686259|2686262|2686263|2686264|2686267|2686273|2686275|2686277|2686280|2686285|2686287|2686289|2686290|2686292|2686297|2686300|2686311|2686313|2686314|2686322|2686323|2686333|2686337|2686340|2686341|2686344|2686348|2686352|2686353|2686354|2686355|2686356|2686357|2686359|2686361|2686366|2686367|2686369|2686378|2686385|2686386|2686390|2686392|2686393|2686397|2686399|2686400|2686401|2686412|2686418|2686419|2686420|2686421|2686422|2686428|2686430|2686433|2686437|2686438|2686442|2686444|2686445|2686446|2686447|2686451|2686452|2686461|2686463|2686465|2686476|2686477|2686479|2686481|2686488|2686489|2686493|2686497|2686500|2686501|2686502|2686504|2686505|2686506|2686507|2686511|2686513|2686514|2686517|2686520|2686523|2686525|2686526|2686527|2686530|2686531|2686532|2686534|2686536|2686537|2686539|2686540|2686544|2686545|2686546|2686547|2686548|2686549|2686550|2686551|2686553|2686554|2686558|2686560|2686563|2686564|2686567|2686568|2686570|2686579|2686580|2686584|2686586|2686587|2686589|2686593|2686594|2686603|2686604|2686609|2686610|2686613|2686614|2686615|2686617|2686618|2686623|2686624|2686625|2686626|2686627|2686630|2686635|2686636|2686637|2686638|2686640|2686641|2686643|2686645|2686651|2686652|2686655|2686658|2686659|2686663|2686664|2686665|2686666|2686668|2686670|2686672|2686678|2686680|2686681|2686682|2686683|2686684|2686688|2686690|2686691|2686692|2686697|2686698|2686702|2686703|2686704|2686705|2686706|2686707|2686708|2686709|2686710|2686711|2686715|2686737|2686738|2686739|2686743|2686754|2686755|2686757|2686758|2686765|2686771|2686772|2686775|2686776|2686779|2686781|2686786|2686788|2686789|2686794|2686797|2686799|2686800|2686803|2686805|2686807|2686812|2686816|2686826|2686829|2686833|2686838|2686839|2686841|2686842|2686844|2686845|2686846|2686848|2686852|2686854|2686855|2686859|2686861|2686863|2686864|2686866|2686867|2686868|2686869|2686870|2686879|2686880|2686887|2686888|2686891|2686892|2686898|2686899|2686905|2686907|2686911|2686915|2686917|2686920|2686922|2686923|2686927|2686928|2686932|2686933|2686936|2686938|2686941|2686944|2686949|2686951|2686955|2686957|2686960|2686961|2686963|2686964|2686965|2686966|2686971|2686975|2686977|2686978|2686980|2686981|2686986|2686987|2686990|2686992|2686994|2686997|2687003|2687004|2687007|2687008|2687011|2687012|2687014|2687020|2687022|2687023|2687025|2687026|2687028|2687033|2687035|2687036|2687038|2687042|2687044|2687046|2687050|2687056|2687058|2687068|2687073|2687075|2687078|2687080|2687082|2687087|2687089|2687090|2687092|2687093|2687096|2687097|2687098|2687101|2687106|2687108|2687109|2687110|2687115|2687117|2687119|2687121|2687123|2687124|2687126|2687130|2687141|2687152|2687157|2687159|2687166|2687169|2687171|2687176|2687177|2687178|2687180|2687183|2687184|2687186|2687187|2687189|2687191|2687192|2687193|2687194|2687196|2687197|2687198|2687199|2687204|2687206|2687207|2687209|2687212|2687215|2687216|2687218|2687221|2687222|2687223|2687224|2687225|2687231|2687233|2687236|2687237|2687245|2687247|2687250|2687251|2687253|2687255|2687256|2687257|2687259|2687262|2687265|2687267|2687270|2687271|2687272|2687278|2687280|2687282|2687291|2687292|2687293|2687298|2687299|2687301|2687306|2687307|2687311|2687313|2687314|2687315|2687318|2687319|2687324|2687326|2687334|2687336|2687339|2687340|2687348|2687353|2687356|2687360|2687363|2687366|2687369|2687370|2687374|2687377|2687379|2687382|2687384|2687385|2687390|2687393|2687394|2687395|2687400|2687403|2687404|2687409|2687410|2687413|2687417|2687418|2687422|2687429|2687430|2687431|2687433|2687434|2687438|2687443|2687447|2687450|2687452|2687454|2687455|2687458|2687463|2687466|2687467|2687469|2687475|2687482|2687484|2687492|2687493|2687496|2687502|2687504|2687508|2687510|2687511|2687515|2687519|2687520|2687522|2687523|2687526|2687535|2687536|2687537|2687540|2687541|2687542|2687543|2687546|2687547|2687549|2687550|2687551|2687552|2687553|2687554|2687555|2687557|2687558|2687560|2687561|2687563|2687576|2687579|2687583|2687585|2687586|2687588|2687590|2687594|2687599|2687604|2687611|2687612|2687617|2687618|2687619|2687620|2687622|2687624|2687626|2687627|2687628|2687631|2687635|2687637|2687639|2687640|2687642|2687643|2687645|2687647|2687653|2687659|2687660|2687661|2687663|2687665|2687666|2687667|2687668|2687671|2687674|2687675|2687678|2687680|2687681|2687682|2687683|2687685|2687687|2687691|2687693|2687694|2687696|2687698|2687699|2687700|2687701|2687702|2687704|2687705|2687707|2687718|2687724|2687725|2687726|2687737|2687740|2687743|2687744|2687748|2687752|2687754|2687755|2687758|2687761|2687766|2687767|2687769|2687772|2687777|2687778|2687779|2687782|2687785|2687786|2687792|2687793|2687794|2687796|2687800|2687801|2687802|2687803|2687807|2687808|2687812|2687814|2687817|2687818|2687819|2687828|2687829|2687831|2687833|2687837|2687843|2687849|2687856|2687858|2687860|2687862|2687864|2687869|2687870|2687871|2687873|2687875|2687877|2687878|2687879|2687880|2687881|2687885|2687886|2687890|2687892|2687893|2687894|2687895|2687896|2687897|2687898|2687899|2687901|2687902|2687903|2687904|2687907|2687908|2687915|2687917|2687919|2687920|2687923|2687928|2687930|2687931|2687933|2687935|2687938|2687941|2687942|2687943|2687948|2687949|2687950|2687952|2687955|2687957|2687958|2687960|2687962|2687963|2687965|2687966|2687967|2687972|2687973|2687976|2687977|2687980|2687981|2687982|2687985|2687986|2687992|2687996|2688001|2688002|2688003|2688005|2688007|2688008|2688009|2688010|2688012|2688013|2688016|2688017|2688021|2688022|2688023|2688033|2688034|2688035|2688037|2688039|2688041|2688042|2688050|2688053|2688054|2688055|2688057|2688058|2688061|2688065|2688066|2688068|2688073|2688075|2688077|2688079|2688086|2688087|2688088|2688089|2688097|2688098|2688100|2688103|2688105|2688109|2688114|2688116|2688120|2688123|2688125|2688127|2688130|2688133|2688134|2688135|2688137|2688138|2688139|2688140|2688142|2688143|2688145|2688149|2688152|2688156|2688157|2688161|2688162|2688163|2688170|2688172|2688176|2688182|2688184|2688185|2688186|2688190|2688195|2688199|2688200|2688201|2688209|2688211|2688216|2688217|2688218|2688219|2688224|2688227|2688229|2688230|2688235|2688236|2688237|2688240|2688242|2688245|2688246|2688250|2688252|2688253|2688254|2688256|2688258|2688259|2688260|2688263|2688266|2688269|2688271|2688273|2688276|2688277|2688278|2688281|2688282|2688283|2688284|2688295|2688296|2688305|2688318|2688320|2688321|2688322|2688323|2688330|2688331|2688334|2688336|2688343|2688344|2688346|2688348|2688349|2688350|2688354|2688355|2688358|2688359|2688361|2688364|2688366|2688368|2688370|2688371|2688372|2688377|2688378|2688379|2688381|2688382|2688385|2688391|2688392|2688393|2688398|2688399|2688404|2688408|2688409|2688418|2688421|2688422|2688423|2688424|2688431|2688432|2688433|2688434|2688438|2688445|2688447|2688450|2688453|2688459|2688469|2688473|2688476|2688480|2688481|2688482|2688484|2688489|2688490|2688491|2688492|2688493|2688494|2688496|2688502|2688504|2688505|2688507|2688509|2688511|2688512|2688513|2688518|2688520|2688521|2688522|2688524|2688528|2688529|2688533|2688540|2688546|2688550|2688552|2688557|2688560|2688561|2688565|2688566|2688570|2688571|2688573|2688575|2688577|2688579|2688585|2688586|2688591|2688592|2688593|2688597|2688598|2688599|2688600|2688602|2688603|2688605|2688607|2688608|2688609|2688612|2688615|2688616|2688619|2688620|2688621|2688622|2688623|2688624|2688626|2688627|2688628|2688629|2688630|2688631|2688632|2688633|2688634|2688637|2688642|2688644|2688646|2688649|2688650|2688653|2688654|2688656|2688659|2688665|2688668|2688669|2688670|2688671|2688674|2688679|2688680|2688684|2688686|2688688|2688697|2688705|2688707|2688709|2688712|2688715|2688718|2688729
GO:0003677	DNA binding	molecular_function	36	2685203|2685244|2685254|2685657|2685709|2685798|2685859|2685958|2685961|2685982|2686044|2686126|2686260|2686946|2687091|2687118|2687136|2687248|2687330|2687468|2687472|2687566|2687593|2687641|2687706|2687733|2687738|2687816|2687823|2688353|2688446|2688525|2688539|2688651|2688726|2808007
GO:0003678	DNA helicase activity	molecular_function	1	2688064
GO:0003688	DNA replication origin binding	molecular_function	2	2688064|2808007
GO:0003690	double-stranded DNA binding	molecular_function	1	2685756
GO:0003697	single-stranded DNA binding	molecular_function	3	2686552|2687451|2687634
GO:0003700	sequence-specific DNA binding transcription factor activity	molecular_function	55	2685232|2685247|2685378|2685404|2685422|2685622|2685627|2685657|2685961|2686003|2686019|2686055|2686084|2686126|2686172|2686268|2686271|2686515|2686529|2686583|2686642|2686722|2686749|2686872|2686895|2686970|2686988|2687000|2687010|2687016|2687338|2687505|2687524|2687600|2687679|2687746|2687775|2687791|2687823|2687863|2687867|2688104|2688117|2688168|2688183|2688207|2688233|2688270|2688429|2688506|2688542|2688572|2688647|2688651|2688726
GO:0003723	RNA binding	molecular_function	6	2685400|2685520|2685944|2686113|2686792|2687602
GO:0003735	structural constituent of ribosome	molecular_function	52	2685309|2685346|2685427|2685473|2685482|2685555|2685560|2685562|2685786|2685862|2685869|2686185|2686316|2686484|2686756|2686759|2686766|2686769|2686777|2686782|2686791|2686813|2686814|2686815|2686821|2686827|2686828|2686831|2686834|2686840|2687030|2687149|2687150|2687151|2687158|2687185|2687287|2687534|2687711|2688294|2688301|2688448|2688685|2688687|2688701|2688708|2688710|2688713|2688714|2688719|2688722|2688724
GO:0003743	translation initiation factor activity	molecular_function	4	2685288|2687362|2687717|2688214
GO:0003746	translation elongation factor activity	molecular_function	9	2685331|2685359|2685420|2686182|2686244|2687810|2688038|2688703|2688704
GO:0003747	translation release factor activity	molecular_function	3	2686956|2688044|2688463
GO:0003755	peptidyl-prolyl cis-trans isomerase activity	molecular_function	1	2685787
GO:0003774	motor activity	molecular_function	6	2686083|2686456|2686459|2686462|2688514|2688515
GO:0003824	catalytic activity	molecular_function	65	2685303|2685311|2685393|2685419|2685568|2685574|2685621|2685678|2685738|2685835|2685844|2685845|2685847|2685895|2685906|2686111|2686336|2686342|2686362|2686372|2686387|2686426|2686470|2686569|2686650|2686770|2686875|2686893|2686894|2686968|2687029|2687051|2687294|2687308|2687316|2687399|2687401|2687446|2687457|2687477|2687501|2687521|2687564|2687567|2687613|2687633|2687648|2687756|2687773|2687813|2687891|2688047|2688051|2688070|2688074|2688096|2688128|2688215|2688262|2688280|2688412|2688625|2688681|2688691|2688716
GO:0003841	1-acylglycerol-3-phosphate O-acyltransferase activity	molecular_function	2	2685614|2687449
GO:0003842	1-pyrroline-5-carboxylate dehydrogenase activity	molecular_function	1	2686279
GO:0003848	2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase activity	molecular_function	1	2687286
GO:0003849	3-deoxy-7-phosphoheptulonate synthase activity	molecular_function	3	2686916|2687649|2688427
GO:0003852	2-isopropylmalate synthase activity	molecular_function	1	2688449
GO:0003855	3-dehydroquinate dehydratase activity	molecular_function	1	2688028
GO:0003856	3-dehydroquinate synthase activity	molecular_function	1	2686097
GO:0003861	3-isopropylmalate dehydratase activity	molecular_function	2	2686199|2688457
GO:0003862	3-isopropylmalate dehydrogenase activity	molecular_function	1	2688662
GO:0003864	3-methyl-2-oxobutanoate hydroxymethyltransferase activity	molecular_function	1	2685413
GO:0003866	3-phosphoshikimate 1-carboxyvinyltransferase activity	molecular_function	1	2686305
GO:0003872	6-phosphofructokinase activity	molecular_function	2	2685999|2687107
GO:0003874	6-pyruvoyltetrahydropterin synthase activity	molecular_function	1	2685467
GO:0003879	ATP phosphoribosyltransferase activity	molecular_function	2	2687288|2688462
GO:0003882	CDP-diacylglycerol-serine O-phosphatidyltransferase activity	molecular_function	1	2688419
GO:0003883	CTP synthase activity	molecular_function	1	2686232
GO:0003886	DNA (cytosine-5-)-methyltransferase activity	molecular_function	1	2687580
GO:0003887	DNA-directed DNA polymerase activity	molecular_function	4	2685802|2686404|2686559|2687861
GO:0003896	DNA primase activity	molecular_function	1	2686785
GO:0003899	DNA-directed RNA polymerase activity	molecular_function	3	2686783|2686836|2687512
GO:0003904	deoxyribodipyrimidine photo-lyase activity	molecular_function	1	2686850
GO:0003906	DNA-(apurinic or apyrimidinic site) lyase activity	molecular_function	2	2687781|2688202
GO:0003911	DNA ligase (NAD+) activity	molecular_function	1	2687161
GO:0003917	DNA topoisomerase type I activity	molecular_function	1	2687248
GO:0003918	DNA topoisomerase type II (ATP-hydrolyzing) activity	molecular_function	2	2685711|2686080
GO:0003919	FMN adenylyltransferase activity	molecular_function	1	2687153
GO:0003922	GMP synthase (glutamine-hydrolyzing) activity	molecular_function	1	2685690
GO:0003924	GTPase activity	molecular_function	3	2685362|2686588|2686843
GO:0003935	GTP cyclohydrolase II activity	molecular_function	1	2685374
GO:0003938	IMP dehydrogenase activity	molecular_function	1	2685811
GO:0003942	N-acetyl-gamma-glutamyl-phosphate reductase activity	molecular_function	1	2688689
GO:0003949	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]imidazole-4-carboxamide isomerase activity	molecular_function	1	2685245
GO:0003951	NAD+ kinase activity	molecular_function	1	2686010
GO:0003952	NAD+ synthase (glutamine-hydrolyzing) activity	molecular_function	1	2687439
GO:0003954	NADH dehydrogenase activity	molecular_function	1	2686751
GO:0003964	RNA-directed DNA polymerase activity	molecular_function	3	2685307|2685989|2687440
GO:0003977	UDP-N-acetylglucosamine diphosphorylase activity	molecular_function	1	2687506
GO:0003978	UDP-glucose 4-epimerase activity	molecular_function	1	2687202
GO:0003983	UTP:glucose-1-phosphate uridylyltransferase activity	molecular_function	1	2687063
GO:0003984	acetolactate synthase activity	molecular_function	2	2685257|2685319
GO:0003986	acetyl-CoA hydrolase activity	molecular_function	2	2686163|2687745
GO:0003989	acetyl-CoA carboxylase activity	molecular_function	4	2686612|2687857|2688036|2688045
GO:0003991	acetylglutamate kinase activity	molecular_function	1	2687947
GO:0003993	acid phosphatase activity	molecular_function	1	2685252
GO:0003994	aconitate hydratase activity	molecular_function	3	2685399|2687049|2687925
GO:0003998	acylphosphatase activity	molecular_function	2	2686937|2687067
GO:0003999	adenine phosphoribosyltransferase activity	molecular_function	1	2687684
GO:0004003	ATP-dependent DNA helicase activity	molecular_function	5	2685644|2686622|2686954|2687381|2688056
GO:0004013	adenosylhomocysteinase activity	molecular_function	1	2685778
GO:0004015	adenosylmethionine-8-amino-7-oxononanoate transaminase activity	molecular_function	1	2687297
GO:0004018	N6-(1,2-dicarboxyethyl)AMP AMP-lyase (fumarate-forming) activity	molecular_function	1	2687317
GO:0004019	adenylosuccinate synthase activity	molecular_function	1	2686657
GO:0004024	alcohol dehydrogenase activity, zinc-dependent	molecular_function	4	2685437|2686234|2687345|2687714
GO:0004028	3-chloroallyl aldehyde dehydrogenase activity	molecular_function	1	2688555
GO:0004029	aldehyde dehydrogenase (NAD) activity	molecular_function	1	2685598
GO:0004040	amidase activity	molecular_function	1	2688204
GO:0004044	amidophosphoribosyltransferase activity	molecular_function	1	2687211
GO:0004045	aminoacyl-tRNA hydrolase activity	molecular_function	2	2685517|2685805
GO:0004047	aminomethyltransferase activity	molecular_function	1	2685714
GO:0004048	anthranilate phosphoribosyltransferase activity	molecular_function	1	2686606
GO:0004049	anthranilate synthase activity	molecular_function	2	2686590|2686591
GO:0004055	argininosuccinate synthase activity	molecular_function	1	2687910
GO:0004056	argininosuccinate lyase activity	molecular_function	1	2687872
GO:0004066	asparagine synthase (glutamine-hydrolyzing) activity	molecular_function	1	2688303
GO:0004069	L-aspartate:2-oxoglutarate aminotransferase activity	molecular_function	1	2688678
GO:0004070	aspartate carbamoyltransferase activity	molecular_function	1	2685916
GO:0004072	aspartate kinase activity	molecular_function	1	2688723
GO:0004076	biotin synthase activity	molecular_function	1	2687302
GO:0004077	biotin-[acetyl-CoA-carboxylase] ligase activity	molecular_function	1	2685431
GO:0004084	branched-chain-amino-acid transaminase activity	molecular_function	1	2685483
GO:0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	molecular_function	2	2686566|2686571
GO:0004089	carbonate dehydratase activity	molecular_function	3	2687144|2687276|2688347
GO:0004096	catalase activity	molecular_function	1	2687840
GO:0004106	chorismate mutase activity	molecular_function	1	2688666
GO:0004107	chorismate synthase activity	molecular_function	1	2686091
GO:0004108	citrate (Si)-synthase activity	molecular_function	1	2688559
GO:0004109	coproporphyrinogen oxidase activity	molecular_function	1	2685648
GO:0004124	cysteine synthase activity	molecular_function	1	2685969
GO:0004125	L-seryl-tRNASec selenium transferase activity	molecular_function	1	2688213
GO:0004127	cytidylate kinase activity	molecular_function	1	2686307
GO:0004129	cytochrome-c oxidase activity	molecular_function	4	2687592|2687601|2687629|2687688
GO:0004134	4-alpha-glucanotransferase activity	molecular_function	1	2688374
GO:0004140	dephospho-CoA kinase activity	molecular_function	1	2687132
GO:0004141	dethiobiotin synthase activity	molecular_function	1	2687303
GO:0004143	diacylglycerol kinase activity	molecular_function	1	2687155
GO:0004146	dihydrofolate reductase activity	molecular_function	1	2685740
GO:0004148	dihydrolipoyl dehydrogenase activity	molecular_function	1	2686338
GO:0004149	dihydrolipoyllysine-residue succinyltransferase activity	molecular_function	1	2687927
GO:0004156	dihydropteroate synthase activity	molecular_function	1	2688706
GO:0004160	dihydroxy-acid dehydratase activity	molecular_function	1	2685322
GO:0004170	dUTP diphosphatase activity	molecular_function	1	2687289
GO:0004176	ATP-dependent peptidase activity	molecular_function	1	2687984
GO:0004222	metalloendopeptidase activity	molecular_function	6	2686250|2686793|2688396|2688523|2688661|2688702
GO:0004300	enoyl-CoA hydratase activity	molecular_function	1	2686417
GO:0004309	exopolyphosphatase activity	molecular_function	1	2685512
GO:0004314	[acyl-carrier-protein] S-malonyltransferase activity	molecular_function	1	2687069
GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity	molecular_function	1	2685435
GO:0004316	3-oxoacyl-[acyl-carrier-protein] reductase (NADPH) activity	molecular_function	1	2687104
GO:0004325	ferrochelatase activity	molecular_function	1	2686646
GO:0004332	fructose-bisphosphate aldolase activity	molecular_function	1	2688166
GO:0004337	geranyltranstransferase activity	molecular_function	1	2685235
GO:0004347	glucose-6-phosphate isomerase activity	molecular_function	1	2686480
GO:0004349	glutamate 5-kinase activity	molecular_function	1	2688338
GO:0004350	glutamate-5-semialdehyde dehydrogenase activity	molecular_function	1	2688337
GO:0004355	glutamate synthase (NADPH) activity	molecular_function	1	2686900
GO:0004356	glutamate-ammonia ligase activity	molecular_function	1	2688663
GO:0004358	glutamate N-acetyltransferase activity	molecular_function	1	2686046
GO:0004367	glycerol-3-phosphate dehydrogenase [NAD+] activity	molecular_function	1	2688677
GO:0004368	glycerol-3-phosphate dehydrogenase activity	molecular_function	1	2687006
GO:0004370	glycerol kinase activity	molecular_function	1	2686999
GO:0004372	glycine hydroxymethyltransferase activity	molecular_function	1	2685603
GO:0004386	helicase activity	molecular_function	2	2686434|2687408
GO:0004399	histidinol dehydrogenase activity	molecular_function	1	2688475
GO:0004400	histidinol-phosphate transaminase activity	molecular_function	1	2688464
GO:0004412	homoserine dehydrogenase activity	molecular_function	1	2687052
GO:0004414	homoserine O-acetyltransferase activity	molecular_function	1	2687916
GO:0004422	hypoxanthine phosphoribosyltransferase activity	molecular_function	1	2686996
GO:0004424	imidazoleglycerol-phosphate dehydratase activity	molecular_function	1	2688468
GO:0004425	indole-3-glycerol-phosphate synthase activity	molecular_function	1	2688040
