go_id	go_term	go_domain	size	genes
GO:0000156	phosphorelay response regulator activity	molecular_function	93	GSU0008|GSU0104|GSU0149|GSU0254|GSU0372|GSU0405|GSU0451|GSU0470|GSU0596|GSU0598|GSU0599|GSU0682|GSU0700|GSU0718|GSU0776|GSU0789|GSU0811|GSU0837|GSU0841|GSU0842|GSU0877|GSU0902|GSU0903|GSU0963|GSU1037|GSU1038|GSU1039|GSU1117|GSU1119|GSU1120|GSU1129|GSU1220|GSU1231|GSU1250|GSU1265|GSU1285|GSU1291|GSU1293|GSU1296|GSU1302|GSU1316|GSU1320|GSU1414|GSU1415|GSU1417|GSU1443|GSU1529|GSU1555|GSU1653|GSU1655|GSU1656|GSU1658|GSU1671|GSU1879|GSU1891|GSU1927|GSU1928|GSU1940|GSU1989|GSU2041|GSU2046|GSU2094|GSU2145|GSU2224|GSU2287|GSU2313|GSU2314|GSU2401|GSU2506|GSU2524|GSU2534|GSU2535|GSU2574|GSU2575|GSU2693|GSU2753|GSU2816|GSU2915|GSU3118|GSU3138|GSU3217|GSU3229|GSU3253|GSU3261|GSU3263|GSU3418|cheY40H-2|cheY40H-3|fgrL|gnfM|gnfR|phoB|pilR
GO:0000160	phosphorelay signal transduction system	biological_process	146	GSU0007|GSU0008|GSU0103|GSU0104|GSU0144|GSU0149|GSU0254|GSU0281|GSU0283|GSU0356|GSU0372|GSU0373|GSU0405|GSU0451|GSU0452|GSU0470|GSU0475|GSU0596|GSU0598|GSU0599|GSU0682|GSU0693|GSU0700|GSU0718|GSU0775|GSU0776|GSU0789|GSU0811|GSU0812|GSU0822|GSU0837|GSU0841|GSU0842|GSU0877|GSU0881|GSU0902|GSU0903|GSU0962|GSU0963|GSU1036|GSU1037|GSU1038|GSU1039|GSU1043|GSU1050|GSU1117|GSU1119|GSU1120|GSU1129|GSU1148|GSU1220|GSU1231|GSU1250|GSU1265|GSU1285|GSU1291|GSU1293|GSU1296|GSU1302|GSU1316|GSU1319|GSU1320|GSU1414|GSU1415|GSU1417|GSU1443|GSU1529|GSU1555|GSU1630|GSU1653|GSU1655|GSU1656|GSU1658|GSU1671|GSU1878|GSU1879|GSU1891|GSU1927|GSU1928|GSU1940|GSU1941|GSU1989|GSU1990|GSU2041|GSU2042|GSU2046|GSU2094|GSU2145|GSU2189|GSU2224|GSU2287|GSU2288|GSU2297|GSU2313|GSU2314|GSU2384|GSU2401|GSU2444|GSU2492|GSU2506|GSU2507|GSU2524|GSU2531|GSU2534|GSU2535|GSU2565|GSU2567|GSU2574|GSU2575|GSU2667|GSU2669|GSU2693|GSU2753|GSU2789|GSU2815|GSU2816|GSU2915|GSU2916|GSU2947|GSU2969|GSU2991|GSU3118|GSU3138|GSU3148|GSU3217|GSU3229|GSU3252|GSU3253|GSU3261|GSU3263|GSU3418|GSU3419|GSU3437|cheY40H-2|cheY40H-3|czcR|fgrK|fgrL|gnfK|gnfL|gnfM|gnfR|phoB|phoR|pilR|pilS
GO:0000162	tryptophan biosynthetic process	biological_process	6	trpA|trpB2|trpC|trpD|trpE|trpG
GO:0000166	nucleotide binding	molecular_function	27	GSU0093|GSU0101|GSU0277|GSU1009|GSU1130|GSU1677|GSU1930|GSU2201|clpX|dnaA|engA|engB|era|ftsA|grpE|hypB|lepA|mfd|mutS-1|obgE|pilT-2|pilT-4|radA|recF|recN|typA|ychF
GO:0000179	rRNA (adenine-N6,N6-)-dimethyltransferase activity	molecular_function	1	rsmA
GO:0000270	peptidoglycan metabolic process	biological_process	19	GSU0116|GSU0301|GSU1010|GSU1484|GSU1821|GSU1826|GSU2458|alr|ddl|glmM|glmU|mraY|murA|murB|murC|murD|murG|murI|uppS
GO:0000271	polysaccharide biosynthetic process	biological_process	43	GSU0245|GSU0623|GSU0624|GSU0631|GSU0633|GSU0634|GSU0878|GSU0991|GSU1202|GSU1454|GSU1509|GSU1510|GSU1511|GSU1789|GSU1842|GSU1851|GSU1854|GSU1957|GSU1961|GSU1962|GSU1976|GSU1977|GSU2088|GSU2243|GSU2244|GSU2245|GSU2247|GSU2250|GSU2253|GSU2254|GSU2463|GSU2509|GSU2553|GSU3023|GSU3460|csrA|glmM|glmU|otsA|rmlA|rmlB|rmlD|xapF
GO:0000272	polysaccharide catabolic process	biological_process	2	GSU0371|malQ
GO:0000286	alanine dehydrogenase activity	molecular_function	1	ald
GO:0000309	nicotinamide-nucleotide adenylyltransferase activity	molecular_function	1	nadD
GO:0000702	oxidized base lesion DNA N-glycosylase activity	molecular_function	1	mutM
GO:0000746	conjugation	biological_process	1	GSU2122
GO:0000774	adenyl-nucleotide exchange factor activity	molecular_function	1	grpE
GO:0000906	6,7-dimethyl-8-ribityllumazine synthase activity	molecular_function	1	ribH
GO:0000910	cytokinesis	biological_process	12	GSU0865|GSU1130|GSU1408|GSU1768|GSU3112|flhG|ftsA|ftsH-1|ftsH-2|ftsL|ftsW|ftsX
GO:0000917	barrier septum assembly	biological_process	2	divIC|maf
GO:0000988	protein binding transcription factor activity	molecular_function	3	fliA|rpoN|rsbV
GO:0000989	transcription factor binding transcription factor activity	molecular_function	1	rsbV
GO:0000990	core RNA polymerase binding transcription factor activity	molecular_function	2	fliA|rpoN
GO:0000996	core DNA-dependent RNA polymerase binding promoter specificity activity	molecular_function	2	fliA|rpoN
GO:0001071	nucleic acid binding transcription factor activity	molecular_function	55	GSU0013|GSU0018|GSU0175|GSU0205|GSU0254|GSU0266|GSU0267|GSU0359|GSU0366|GSU0399|GSU0473|GSU0598|GSU0682|GSU0776|GSU1039|GSU1072|GSU1115|GSU1268|GSU1293|GSU1483|GSU1626|GSU1653|GSU2033|GSU2113|GSU2149|GSU2202|GSU2354|GSU2362|GSU2475|GSU2506|GSU2523|GSU2581|GSU2625|GSU2698|GSU2735|GSU2741|GSU2753|GSU2779|GSU2787|GSU2817|GSU2941|GSU3031|GSU3060|GSU3118|GSU3229|GSU3363|GSU3370|GSU3387|GSU3396|coaX|fnr-1|fnr-2|modE|phoB|pilR
GO:0001510	RNA methylation	biological_process	3	GSU1452|GSU1748|trmD
GO:0001514	selenocysteine incorporation	biological_process	1	selB
GO:0001539	cilium or flagellum-dependent cell motility	biological_process	27	flaG|flbD|flgA|flgB|flgC|flgD|flgE|flgF|flgG|flgH|flgI|flgM|flhA|flhB|flhF|fliE|fliF|fliG|fliI|fliJ|fliL|fliM|fliN|fliP|fliQ|fliR|fliS
GO:0001716	L-amino-acid oxidase activity	molecular_function	1	nadB
GO:0001882	nucleoside binding	molecular_function	25	GSU0093|GSU0101|GSU0277|GSU1009|GSU1130|GSU1677|GSU1930|GSU2201|clpX|dnaA|engA|engB|era|ftsA|lepA|mfd|mutS-1|obgE|pilT-2|pilT-4|radA|recF|recN|typA|ychF
GO:0001883	purine nucleoside binding	molecular_function	25	GSU0093|GSU0101|GSU0277|GSU1009|GSU1130|GSU1677|GSU1930|GSU2201|clpX|dnaA|engA|engB|era|ftsA|lepA|mfd|mutS-1|obgE|pilT-2|pilT-4|radA|recF|recN|typA|ychF
GO:0001887	selenium compound metabolic process	biological_process	2	selA|selU
GO:0001897	cytolysis by symbiont of host cells	biological_process	1	GSU1420
GO:0001906	cell killing	biological_process	1	GSU1420
GO:0001907	killing by symbiont of host cells	biological_process	1	GSU1420
GO:0002094	polyprenyltransferase activity	molecular_function	1	GSU0439
