go_id	go_term	go_domain	size	genes
GO:0000027	ribosomal large subunit assembly	biological_process	35	BRX1|DRS1|IPI1|IPI3|LSG1|MAK11|MAK21|MDN1|MRH4|MRT4|REX4|RIX1|RPF1|RPF2|RPL10|RPL11A|RPL11B|RPL12A|RPL12B|RPL25|RPL3|RPL40A|RPL40B|RPL5|RPL6A|RPL6B|RPP0|RSA1|RSA3|RSA4|SPB4|SQT1|SSF1|SSF2|YVH1
GO:0000028	ribosomal small subunit assembly	biological_process	14	DRS2|NSR1|RPS0A|RPS0B|RPS11A|RPS11B|RPS14A|RPS14B|RPS17A|RPS17B|RPS27A|RPS27B|RPS31|RRP7
GO:0000030	mannosyltransferase activity	molecular_function	44	ALG1|ALG11|ALG12|ALG2|ALG3|ALG9|ANP1|CSH1|DPM1|GPI10|GPI14|GPI18|HOC1|KRE2|KTR1|KTR2|KTR3|KTR4|KTR5|KTR6|KTR7|MNN1|MNN10|MNN11|MNN2|MNN5|MNN9|MNT2|MNT3|MNT4|OCH1|PBN1|PGA1|PMT1|PMT2|PMT3|PMT4|PMT5|PMT6|PMT7|SMP3|SUR1|VAN1|YUR1
GO:0000031	mannosylphosphate transferase activity	molecular_function	1	KTR6
GO:0000032	cell wall mannoprotein biosynthetic process	biological_process	11	GON7|HOC1|KRE2|KTR2|LDB7|MNN10|PMI40|PSA1|VMA9|YEH2|YUR1
GO:0000033	alpha-1,3-mannosyltransferase activity	molecular_function	5	ALG3|MNN1|MNT2|MNT3|MNT4
GO:0000034	adenine deaminase activity	molecular_function	1	AAH1
GO:0000036	ACP phosphopantetheine attachment site binding involved in fatty acid biosynthetic process	molecular_function	1	ACP1
GO:0000038	very long-chain fatty acid metabolic process	biological_process	3	FAT1|IFA38|TSC13
GO:0000040	low-affinity iron ion transmembrane transport	biological_process	1	FET4
GO:0000041	transition metal ion transport	biological_process	41	ATX1|BPT1|CCC1|CCC2|CCS1|COT1|COX17|CTR1|CTR2|CTR3|ENB1|FET3|FET4|FET5|FRE1|FRE2|FRE6|FRE7|FTH1|FTR1|HIP1|MRS3|MRS4|MSC2|MTM1|PCA1|PHO84|PIC2|PMR1|QDR2|SCO1|SCO2|SMF1|SMF2|SMF3|YKE4|ZRC1|ZRG17|ZRT1|ZRT2|ZRT3
GO:0000042	protein targeting to Golgi	biological_process	3	IMH1|RUD3|SYS1
GO:0000045	autophagic vacuole assembly	biological_process	13	ATG1|ATG12|ATG17|ATG2|ATG27|ATG3|ATG4|ATG8|ATG9|SEC18|SEC7|SHP1|TRS85
GO:0000046	autophagic vacuole fusion	biological_process	2	CCZ1|VAM3
GO:0000048	peptidyltransferase activity	molecular_function	1	MRP7
GO:0000049	tRNA binding	molecular_function	25	ALA1|ARC1|CEX1|DIS3|ELP4|ELP6|FRS2|GCD11|GCN2|IFM1|IKI1|IKI3|LHP1|LOS1|MOD5|MSE1|MSF1|NCL1|NCS2|NCS6|SLM3|TRM1|TRM11|TRM8|UTP8
GO:0000050	urea cycle	biological_process	1	CAR1
GO:0000054	ribosomal subunit export from nucleus	biological_process	45	ARB1|ARX1|BCP1|BUD20|BUD23|CRM1|ECM1|JJJ1|LSG1|LTV1|MEX67|MTR2|NIC96|NMD3|NOG1|NOG2|NOP53|NOP9|NSP1|NUG1|NUP1|NUP116|NUP120|NUP159|NUP49|NUP82|NUP85|RIX1|RIX7|RLI1|RNA1|RPF1|RPL40A|RPL40B|RPS3|RRS1|SDA1|SLX9|SRM1|SSB1|SSB2|TIF6|YAR1|YRB2|ZUO1
GO:0000055	ribosomal large subunit export from nucleus	biological_process	27	ARX1|BCP1|BUD20|CRM1|ECM1|JJJ1|MEX67|MTR2|NIC96|NMD3|NOG2|NOP53|NSP1|NUG1|NUP1|NUP116|NUP120|NUP159|NUP49|NUP82|NUP85|RIX7|RPF1|RPL40A|RPL40B|RRS1|SDA1
GO:0000056	ribosomal small subunit export from nucleus	biological_process	13	ARB1|BUD23|LTV1|MEX67|MTR2|NOP9|NSP1|NUP159|NUP82|RPS3|SLX9|YAR1|YRB2
GO:0000060	protein import into nucleus, translocation	biological_process	1	SSA1
GO:0000061	protein import into nucleus, substrate release	biological_process	1	NUP2
GO:0000062	fatty-acyl-CoA binding	molecular_function	1	ACB1
GO:0000064	L-ornithine transmembrane transporter activity	molecular_function	1	ORT1
GO:0000066	mitochondrial ornithine transport	biological_process	1	ORT1
GO:0000070	mitotic sister chromatid segregation	biological_process	24	BRN1|BUR2|CIK1|CIN8|CSE4|DYN1|ESP1|FIN1|KIP1|MCK1|MND2|PDS1|SGO1|SGS1|SMC1|SMC2|SMC4|SPC72|SRC1|TUB1|TUB2|TUB3|YCG1|YCS4
GO:0000073	spindle pole body separation	biological_process	4	ASE1|CIN8|KIP1|NUD1
GO:0000075	cell cycle checkpoint	biological_process	82	AMA1|AMN1|BFA1|BIM1|BIR1|BMH1|BMH2|BRE1|BUB1|BUB2|BUB3|BUD2|CCR4|CDC20|CDC55|CEP3|CHK1|CHL4|CSM3|CTF19|CTF3|DDC1|DMA1|DMA2|DOT1|DPB11|DUN1|ESC2|FAR11|FIN1|FPR3|GAC1|GCN2|GIN4|GLC7|HHT2|HOP1|HSL1|HUG1|IBD2|IPL1|KAR9|KCC4|KIN4|LCD1|LTE1|MAD1|MAD2|MAD3|MEC1|MEC3|MEK1|MPS1|MRC1|PCH2|PIN4|POL1|POL2|PPH21|PPH22|PTC2|RAD17|RAD24|RAD53|RAD6|RAD9|RED1|RFC2|RTS1|SGO1|SGS1|SLD2|SPC105|SPC72|SWE1|TEM1|TOF1|TOP2|TPD3|TSA1|ULP2|YPI1
GO:0000076	DNA replication checkpoint	biological_process	10	CCR4|CSM3|DPB11|GLC7|MRC1|POL1|POL2|RFC2|SLD2|TOF1
GO:0000077	DNA damage checkpoint	biological_process	27	BMH1|BMH2|BRE1|CHK1|DDC1|DOT1|DPB11|DUN1|ESC2|FAR11|GCN2|GLC7|HUG1|LCD1|MEC1|MEC3|MRC1|PIN4|POL2|PTC2|RAD17|RAD24|RAD53|RAD6|RAD9|SGS1|TSA1
GO:0000079	regulation of cyclin-dependent protein serine/threonine kinase activity	biological_process	27	CCL1|CLB1|CLB2|CLB3|CLB4|CLB5|CLB6|CLG1|CLN1|CLN2|CLN3|CTK2|MIH1|PCL1|PCL10|PCL2|PCL5|PCL6|PCL7|PCL8|PCL9|PHO80|PTC2|PTC3|SIC1|SSN8|SWE1
GO:0000082	G1/S transition of mitotic cell cycle	biological_process	30	BCK2|CDC34|CDC4|CDC40|CDC53|CDC6|CLB5|CLB6|GRR1|HRT1|MET30|MSA1|PPH21|PPH22|PTK2|RRD1|RSC3|RSC58|RSC8|SAP155|SAP185|SAP190|SAP4|SAT4|SHS1|SIC1|SIT4|SKP1|VHS1|YRB1
GO:0000083	regulation of transcription involved in G1/S transition of mitotic cell cycle	biological_process	27	ACE2|CLN3|CTR9|ESS1|FKH1|FKH2|HIR3|HOS3|HPC2|MBP1|MET30|MSA1|MSA2|NRM1|PAF1|PCL9|PHO85|RME1|RPD3|SPT6|STB1|SWI4|SWI5|SWI6|WHI5|YHP1|YOX1
GO:0000086	G2/M transition of mitotic cell cycle	biological_process	24	CAK1|CDC34|CDC4|CDC53|CLB1|CLB2|CLB3|CLB4|CLB5|HSL1|HSL7|MIH1|PIN4|RSC3|RSC4|RSC6|RSC9|SCM3|SFH1|SFI1|SKP1|STH1|SWE1|ULP1
GO:0000095	S-adenosyl-L-methionine transmembrane transporter activity	molecular_function	2	PET8|SAM3
GO:0000096	sulfur amino acid metabolic process	biological_process	47	ADE3|ADI1|ARO10|ARO8|ARO9|BAT1|BAT2|CYS3|CYS4|HOM2|HOM3|HOM6|IRC7|LAP3|MDE1|MET1|MET10|MET12|MET13|MET14|MET16|MET17|MET2|MET22|MET28|MET3|MET30|MET4|MET5|MET6|MET8|MEU1|MHT1|MIS1|MRI1|NFS1|SAH1|SAM1|SAM2|SAM4|STR2|STR3|THR1|UTR4|YGR012W|YLL058W|YML082W
GO:0000097	sulfur amino acid biosynthetic process	biological_process	39	ADE3|ADI1|ARO8|ARO9|BAT1|BAT2|CYS3|CYS4|HOM2|HOM3|HOM6|IRC7|MDE1|MET1|MET10|MET13|MET14|MET16|MET17|MET2|MET22|MET28|MET3|MET30|MET4|MET5|MET6|MET8|MEU1|MHT1|MIS1|MRI1|SAM4|STR2|STR3|UTR4|YGR012W|YLL058W|YML082W
GO:0000098	sulfur amino acid catabolic process	biological_process	3	ARO10|IRC7|LAP3
GO:0000099	sulfur amino acid transmembrane transporter activity	molecular_function	5	ERS1|MMP1|MUP1|MUP3|YCT1
GO:0000100	S-methylmethionine transmembrane transporter activity	molecular_function	1	MMP1
GO:0000101	sulfur amino acid transport	biological_process	4	ERS1|MUP1|MUP3|YCT1
GO:0000102	L-methionine secondary active transmembrane transporter activity	molecular_function	1	MUP1
GO:0000103	sulfate assimilation	biological_process	9	MET1|MET10|MET14|MET16|MET22|MET3|MET5|MET8|TRX2
GO:0000104	succinate dehydrogenase activity	molecular_function	9	FRD1|OSM1|SDH1|SDH2|SDH3|SDH4|SHH3|SHH4|YJL045W
GO:0000105	histidine biosynthetic process	biological_process	10	ADE3|HIS1|HIS2|HIS3|HIS4|HIS5|HIS6|HIS7|MIS1|PHO2
GO:0000107	imidazoleglycerol-phosphate synthase activity	molecular_function	1	HIS7
GO:0000109	nucleotide-excision repair complex	cellular_component	17	ABF1|CDC31|ELC1|RAD1|RAD10|RAD14|RAD16|RAD2|RAD23|RAD3|RAD4|RAD7|SSL1|SSL2|TFB1|TFB2|TFB4
GO:0000110	nucleotide-excision repair factor 1 complex	cellular_component	3	RAD1|RAD10|RAD14
GO:0000111	nucleotide-excision repair factor 2 complex	cellular_component	3	CDC31|RAD23|RAD4
GO:0000112	nucleotide-excision repair factor 3 complex	cellular_component	7	RAD2|RAD3|SSL1|SSL2|TFB1|TFB2|TFB4
GO:0000113	nucleotide-excision repair factor 4 complex	cellular_component	4	ABF1|ELC1|RAD16|RAD7
GO:0000117	regulation of transcription involved in G2/M transition of mitotic cell cycle	biological_process	7	ESS1|FKH1|FKH2|MCM1|NDD1|RPD3|SIN3
GO:0000118	histone deacetylase complex	cellular_component	33	ASH1|CPR1|CTI6|DEP1|DOT6|EAF3|ECM5|HDA1|HDA2|HDA3|HOS1|HOS2|HOS4|HST1|PHO23|RCO1|RFM1|RPD3|RXT2|RXT3|SAP30|SDS3|SET3|SIF2|SIN3|SNT1|SNT2|STB1|STB2|TOD6|TOS4|UME1|UME6
GO:0000120	RNA polymerase I transcription factor complex	cellular_component	8	RRN10|RRN11|RRN5|RRN6|RRN7|RRN9|SPT15|UAF30
GO:0000121	glycerol-1-phosphatase activity	molecular_function	2	GPP1|GPP2
GO:0000122	negative regulation of transcription from RNA polymerase II promoter	biological_process	140	ABF1|ADF1|ARG82|ASH1|BMH1|BUR6|BYE1|CBF1|CRF1|CSE2|CUP9|CYC8|DAL80|DAT1|DEP1|DIG1|DIG2|DOT6|ERT1|ESS1|FHL1|FKH1|FKH2|FRA1|FRA2|FUN30|GAC1|GAL11|GAL80|GCN4|GCR1|GIS1|GLC7|GZF3|HAC1|HAP1|HDA1|HDA2|HDA3|HHF1|HIR1|HIR2|HIR3|HOS1|HTA1|HTB1|ISW2|ITC1|IXR1|IZH2|KAR4|LAP3|LEU3|MAF1|MCM1|MED1|MED11|MED2|MED7|MED8|MET31|MET32|MIG1|MIG2|MIG3|MKS1|MOD5|MOT3|NCB2|NPL3|NRG1|NRG2|NRM1|NUP120|NUP133|NUT2|OAF3|OPI1|PAF1|PGD1|PHO80|PHO85|PRR1|PRR2|RAP1|RCO1|RDS2|REG1|REG2|RFM1|RFX1|RGR1|RGT1|RIM101|RME1|ROX1|ROX3|RPD3|RPH1|RPN4|RSC9|RTF1|RTT106|RXT2|SDS3|SFL1|SIN3|SIN4|SKO1|SNF8|SPP41|SPT10|SPT2|SPT6|SPT8|SRB2|SRB7|SRB8|SSN2|SSN3|SSN8|STE12|STH1|SUM1|SUT1|SUT2|TUP1|UME6|VPS25|VPS36|WHI5|WTM1|WTM2|XBP1|YAP5|YAP6|YGR122W|YHP1|YOX1|YTA7
GO:0000123	histone acetyltransferase complex	cellular_component	46	ACT1|ADA2|AHC1|AHC2|ARP4|CHD1|EAF1|EAF3|EAF5|EAF6|EAF7|EPL1|ESA1|GCN5|HAT1|HAT2|HFI1|HIF1|NGG1|NTO1|PDP3|RTG2|SAS2|SAS3|SAS4|SAS5|SGF11|SGF29|SGF73|SPT20|SPT3|SPT7|SPT8|SUS1|SWC4|TAF10|TAF12|TAF14|TAF5|TAF6|TAF9|TRA1|UBP8|YAF9|YNG1|YNG2
GO:0000124	SAGA complex	cellular_component	20	ADA2|CHD1|GCN5|HFI1|NGG1|SGF11|SGF29|SGF73|SPT20|SPT3|SPT7|SPT8|SUS1|TAF10|TAF12|TAF5|TAF6|TAF9|TRA1|UBP8
GO:0000126	transcription factor TFIIIB complex	cellular_component	3	BDP1|BRF1|SPT15
GO:0000127	transcription factor TFIIIC complex	cellular_component	6	TFC1|TFC3|TFC4|TFC6|TFC7|TFC8
GO:0000128	flocculation	biological_process	6	FLO1|FLO10|FLO11|FLO5|FLO9|YHR213W
GO:0000131	incipient cellular bud site	cellular_component	61	BEM1|BEM2|BEM3|BNI1|BNI4|BUD14|BUD5|BUD6|BUD8|CBK1|CDC24|CDC42|CHS3|CMD1|CRH1|EXO70|EXO84|GIC1|GIC2|GYL1|GYP5|HYM1|KCC4|KIC1|LRG1|MMR1|MSB3|MSB4|MYO1|MYO2|PCL1|PCL2|PCL9|PEA2|PXL1|RHO1|RHO4|ROM2|RPG1|SEC15|SEC3|SEC4|SEC5|SEC8|SKG1|SKG6|SKT5|SLA2|SMI1|SMY1|SOG2|SPA2|SPH1|SSK2|STE20|TAO3|TUS1|UBP5|VRP1|YPT11|ZDS1
GO:0000132	establishment of mitotic spindle orientation	biological_process	13	ACT1|ARP1|BNI1|CIK1|DMA1|DMA2|DYN1|JNM1|KIP3|LDB18|MYO2|NIP100|PAC1
GO:0000133	polarisome	cellular_component	6	BNI1|BUD6|MSB3|MSB4|PEA2|SPA2
GO:0000136	alpha-1,6-mannosyltransferase complex	cellular_component	6	ANP1|HOC1|MNN10|MNN11|MNN9|VAN1
GO:0000137	Golgi cis cisterna	cellular_component	6	ANP1|FAR3|GEA1|GEA2|GOT1|OCH1
GO:0000138	Golgi trans cisterna	cellular_component	5	FAR11|OPT2|SFT1|SFT2|SWH1
GO:0000139	Golgi membrane	cellular_component	132	AKR1|ANP1|APL4|ARV1|ATG15|ATG27|ATG9|ATX2|AUR1|BET1|BOS1|CCC1|CCC2|COG1|COG2|COG3|COG4|COG5|COG6|COG7|COG8|COP1|COY1|DGK1|DOP1|EMP24|EMP46|EMP47|EPT1|ERV14|ERV25|ERV41|ERV46|FRQ1|GDA1|GDT1|GEF1|GET1|GET2|GMH1|GNT1|GOS1|GOT1|GRH1|GVP36|HVG1|IMH1|KEI1|KES1|KRE2|KRE6|KSH1|KTR1|KTR2|LCB4|LCB5|LPP1|LST8|MCD4|MNN1|MNN2|MNN9|MNT2|MNT3|MON2|MST27|MST28|NEO1|OCH1|PMR1|PTM1|RBD2|RER1|RET2|RET3|RGP1|RIC1|RUD3|SAR1|SEC14|SEC16|SEC21|SEC22|SEC23|SEC24|SEC26|SEC27|SEC28|SED4|SED5|SFB2|SFB3|SFT1|SFT2|SLY1|SNX3|STV1|SWH1|SYS1|SYT1|TMN3|TOR1|TPO5|TRX1|TRX2|TUL1|TVP15|TVP18|TVP23|TVP38|USO1|VAN1|VPS45|VPS5|VPS74|VRG4|VTI1|YDC1|YIF1|YIP1|YIP3|YIP4|YMD8|YND1|YOL107W|YOP1|YOS1|YPC1|YPT1|YPT31|YPT32|YUR1
GO:0000140	acylglycerone-phosphate reductase activity	molecular_function	1	AYR1
GO:0000142	cellular bud neck contractile ring	cellular_component	12	ACT1|BUD3|BUD4|CYK3|GRR1|HOF1|INN1|IQG1|MLC2|MYO1|TPM1|TPM2
GO:0000144	cellular bud neck septin ring	cellular_component	9	BNI5|CDC10|CDC11|CDC12|CDC3|HOF1|SHS1|SKT5|UTR2
GO:0000145	exocyst	cellular_component	8	EXO70|EXO84|SEC10|SEC15|SEC3|SEC5|SEC6|SEC8
GO:0000146	microfilament motor activity	molecular_function	7	DYN1|KIP2|MYO1|MYO2|MYO3|MYO4|MYO5
GO:0000147	actin cortical patch assembly	biological_process	14	ABP1|AIM3|ARC15|ARC19|ARK1|END3|ENT1|ENT2|ENT3|ENT4|PAN1|PRK1|SLA1|SYP1
GO:0000148	1,3-beta-D-glucan synthase complex	cellular_component	4	FKS1|FKS3|GSC2|RHO1
GO:0000149	SNARE binding	molecular_function	9	BTN2|DDI1|RCY1|SEC1|SEC6|SLY1|SRO7|VPS45|YPT1
GO:0000150	recombinase activity	molecular_function	4	DMC1|MHR1|RAD51|RAD52
GO:0000151	ubiquitin ligase complex	cellular_component	69	AMA1|APC1|APC11|APC2|APC4|APC5|APC9|ASI1|ASI2|ASI3|BUL1|BUL2|CDC16|CDC20|CDC23|CDC26|CDC27|CDC34|CDC4|CDC48|CDC53|CDH1|CUE1|CUL3|DAS1|DER1|DFM1|DIA2|DOC1|ELA1|ELC1|GRR1|HRD1|HRD3|HRT1|HRT3|MDM30|MET30|MFB1|MMS1|MMS22|MND2|NPL4|RAD16|RAD18|RAD6|RAD7|RSP5|RTT101|RTT107|SAF1|SGT1|SKP1|SKP2|SLX5|SLX8|SSM4|SWM1|UBC7|UBX2|UFD1|UFD2|UFO1|USA1|YDR131C|YDR306C|YLR224W|YLR352W|YOS9
GO:0000152	nuclear ubiquitin ligase complex	cellular_component	23	AMA1|APC1|APC11|APC2|APC4|APC5|APC9|ASI1|ASI2|ASI3|CDC16|CDC20|CDC23|CDC26|CDC27|CDC4|CDH1|DOC1|MET30|MND2|SLX5|SLX8|SWM1
GO:0000153	cytoplasmic ubiquitin ligase complex	cellular_component	13	CDC48|CUE1|DER1|DFM1|HRD1|HRD3|NPL4|SSM4|UBC7|UBX2|UFD1|USA1|YOS9
GO:0000154	rRNA modification	biological_process	21	BMT2|BMT5|BMT6|BUD23|CBF5|DIM1|EMG1|MRM1|MRM2|NHP2|NOP1|NOP10|NOP2|NOP56|PUS5|PUS7|RCM1|RRP8|RRP9|SPB1|TRM112
GO:0000155	phosphorelay sensor kinase activity	molecular_function	1	SLN1
GO:0000156	phosphorelay response regulator activity	molecular_function	2	SKN7|SSK1
GO:0000159	protein phosphatase type 2A complex	cellular_component	5	CDC55|PPH21|RRD2|RTS1|TPD3
GO:0000160	phosphorelay signal transduction system	biological_process	6	RIM15|SKN7|SLN1|SSK1|SSK2|YPD1
GO:0000161	MAPK cascade involved in osmosensory signaling pathway	biological_process	5	CDC37|SSK2|SSK22|STE11|STE50
GO:0000162	tryptophan biosynthetic process	biological_process	5	TRP1|TRP2|TRP3|TRP4|TRP5
GO:0000164	protein phosphatase type 1 complex	cellular_component	8	GAC1|GIP1|GIP2|GLC7|PIG1|REG1|REG2|SDS22
GO:0000165	MAPK cascade	biological_process	15	CDC37|FUS3|HOG1|KSS1|PKH1|PKH2|PKH3|SDP1|SLT2|SMK1|SSK2|SSK22|STE11|STE50|STE7
